bill_length_mm,flipper_length_mm,Adelie,Gentoo,Chinstrap
5.306875000000000142e+01,1.852750000000002046e+02,6.425742852626928174e-03,5.370657075677817693e-02,9.398676863905948142e-01
5.341250000000000142e+01,1.852750000000002046e+02,6.350508436710585597e-03,5.317022924589130672e-02,9.404792623173982014e-01
5.375625000000000142e+01,1.852750000000002046e+02,6.286085370906451669e-03,5.270994468531025462e-02,9.410039699437832139e-01
5.410000000000000142e+01,1.852750000000002046e+02,6.230836403035732406e-03,5.231447099797310180e-02,9.414546925989910608e-01
5.444375000000000142e+01,1.852750000000002046e+02,6.183390898736681844e-03,5.197432456852168342e-02,9.418422845327417692e-01
5.478750000000000142e+01,1.852750000000002046e+02,6.142597216420631057e-03,5.168148608243540443e-02,9.421759167011439784e-01
5.513125000000000142e+01,1.852750000000002046e+02,6.107484527237362973e-03,5.142915762601599911e-02,9.424633578467467299e-01
5.547500000000000142e+01,1.852750000000002046e+02,6.077232003125830444e-03,5.121156377634049350e-02,9.427112042205336717e-01
5.581875000000000142e+01,1.852750000000002046e+02,6.051143795856867534e-03,5.102378791848213163e-02,9.429250682856609167e-01
5.616250000000000142e+01,1.852750000000002046e+02,6.028628600463189005e-03,5.086163693711468620e-02,9.431097344624220780e-01
5.650625000000000142e+01,1.852750000000002046e+02,6.009182873018078033e-03,5.072152889104109691e-02,9.432692882359409170e-01
5.685000000000000142e+01,1.852750000000002046e+02,5.992376980641946765e-03,5.060039940342981463e-02,9.434072236159283253e-01
5.719375000000000142e+01,1.852750000000002046e+02,5.977843719032439537e-03,5.049562337022353575e-02,9.435265329107440646e-01
5.753750000000000142e+01,1.852750000000002046e+02,5.965268752836014148e-03,5.040494926580687401e-02,9.436297819813570520e-01
5.788125000000000142e+01,1.852750000000002046e+02,5.954382626328753869e-03,5.032644385452561542e-02,9.437191735191455821e-01
5.822500000000000142e+01,1.852750000000002046e+02,5.944954063114458662e-03,5.025844553346862920e-02,9.437966004034170631e-01
5.856875000000000142e+01,1.852750000000002046e+02,5.936784328997656013e-03,5.019952486196505720e-02,9.438636908090374256e-01
5.891250000000000142e+01,1.852750000000002046e+02,5.929702475636769790e-03,5.014845109609637752e-02,9.439218464282668197e-01
5.925625000000000142e+01,1.852750000000002046e+02,5.923561316847237614e-03,5.010416375704193626e-02,9.439722749261107992e-01
3.210000000000000142e+01,1.860125000000002160e+02,8.643020216341791295e-01,1.320716331253539988e-01,3.626345240466831779e-03
3.244375000000000142e+01,1.860125000000002160e+02,8.613564465331080555e-01,1.349063997662284520e-01,3.737153700663390591e-03
3.278750000000000142e+01,1.860125000000002160e+02,8.579417904808198658e-01,1.381909355757610369e-01,3.867273943418932883e-03
3.313125000000000142e+01,1.860125000000002160e+02,8.539832532977409407e-01,1.419963720047142941e-01,4.020374697544680173e-03
3.347500000000000142e+01,1.860125000000002160e+02,8.493946197630193318e-01,1.464044775008294386e-01,4.200902736151266963e-03
3.381875000000000142e+01,1.860125000000002160e+02,8.440769384460432567e-01,1.515087961292899132e-01,4.414265424666723343e-03
3.416250000000000142e+01,1.860125000000002160e+02,8.379173060567302045e-01,1.574156358133369515e-01,4.667058129932874326e-03
3.450625000000000142e+01,1.860125000000002160e+02,8.307879293043430868e-01,1.642447237236616953e-01,4.967346971995164999e-03
3.485000000000000142e+01,1.860125000000002160e+02,8.225457185757317768e-01,1.721292620052113365e-01,5.325019419056948276e-03
3.519375000000000142e+01,1.860125000000002160e+02,8.130327682880713613e-01,1.812150141335976128e-01,5.752217578331061433e-03
3.553750000000000142e+01,1.860125000000002160e+02,8.020781883317484873e-01,1.916579396905153387e-01,6.263871977736145367e-03
3.588125000000000142e+01,1.860125000000002160e+02,7.895018474520405505e-01,2.036197947596469493e-01,6.878357788312495884e-03
3.622500000000000142e+01,1.860125000000002160e+02,7.751206318730737843e-01,2.172610660066456312e-01,7.618302120280685125e-03
3.656875000000000142e+01,1.860125000000002160e+02,7.587577482014600250e-01,2.327306690847668336e-01,8.511582713773158809e-03
3.691250000000000142e+01,1.860125000000002160e+02,7.402553292535750673e-01,2.501520915196271955e-01,9.592579226797801409e-03
3.725625000000000142e+01,1.860125000000002160e+02,7.194900605960510287e-01,2.696061646791731992e-01,1.090377472477576520e-02
3.760000000000000142e+01,1.860125000000002160e+02,6.963907096344661429e-01,2.911114250889103583e-01,1.249786527662344326e-02
3.794375000000000142e+01,1.860125000000002160e+02,6.709553962562064822e-01,3.146039746643574664e-01,1.444062907943606359e-02
3.828750000000000142e+01,1.860125000000002160e+02,6.432654506065411670e-01,3.399196083894310272e-01,1.681494100402766700e-02
3.863125000000000142e+01,1.860125000000002160e+02,6.134921792635682491e-01,3.667813245482154927e-01,1.972649618821626857e-02
3.897500000000000142e+01,1.860125000000002160e+02,5.818932700423354865e-01,3.947947104986931910e-01,2.331201945897137459e-02
3.931875000000000142e+01,1.860125000000002160e+02,5.487971799616244706e-01,4.234518583715609075e-01,2.775096166681462195e-02
3.966250000000000142e+01,1.860125000000002160e+02,5.145764976409422653e-01,4.521416364215333217e-01,3.328186593752433670e-02
4.000625000000000142e+01,1.860125000000002160e+02,4.796142509058808345e-01,4.801611380693376341e-01,4.022461102478163547e-02
4.035000000000000142e+01,1.860125000000002160e+02,4.442694486281588140e-01,5.067211970851114300e-01,4.900935428672976296e-02
4.069375000000000142e+01,1.860125000000002160e+02,4.088489969545999192e-01,5.309393209701787075e-01,6.021168207522135246e-02
4.103750000000000142e+01,1.860125000000002160e+02,3.735923361757067518e-01,5.518173998471432862e-01,7.459026397714990653e-02
4.138125000000000142e+01,1.860125000000002160e+02,3.386732208270907263e-01,5.682100546605666214e-01,9.311672451234281889e-02
4.172500000000000142e+01,1.860125000000002160e+02,3.042207792232095587e-01,5.788031853445104735e-01,1.169760354322801482e-01
4.206875000000000142e+01,1.860125000000002160e+02,2.703595485013866040e-01,5.821402721570754224e-01,1.475001793415379736e-01
4.241250000000000142e+01,1.860125000000002160e+02,2.372644596919355475e-01,5.767497623207916702e-01,1.859857779872728656e-01
4.275625000000000142e+01,1.860125000000002160e+02,2.052194495668891172e-01,5.614223103330976405e-01,2.333582401000131590e-01
4.310000000000000142e+01,1.860125000000002160e+02,1.746568091515154075e-01,5.356328765072964071e-01,2.897103143411882686e-01
4.344375000000000142e+01,1.860125000000002160e+02,1.461451867336296950e-01,4.999868092872552516e-01,3.538680039791151088e-01
4.378750000000000142e+01,1.860125000000002160e+02,1.203033799479568539e-01,4.564482516610142704e-01,4.232483683910289729e-01
4.413125000000000142e+01,1.860125000000002160e+02,9.765540801756421307e-02,4.081212884305747135e-01,4.942233035518609485e-01
4.447500000000000142e+01,1.860125000000002160e+02,7.848926869994964084e-02,3.585827278808209062e-01,5.629280034192293281e-01
4.481875000000000142e+01,1.860125000000002160e+02,6.279092287838872188e-02,3.110631040463087693e-01,6.261459730753025088e-01
4.516250000000000142e+01,1.860125000000002160e+02,5.027902208298894171e-02,2.678595432049767355e-01,6.818614347120343089e-01
4.550625000000000142e+01,1.860125000000002160e+02,4.050621618589610867e-02,2.301677614596089050e-01,7.293260223544949516e-01
4.585000000000000142e+01,1.860125000000002160e+02,3.296998611711952215e-02,1.982555933499151601e-01,7.687744205329652969e-01
4.619375000000000142e+01,1.860125000000002160e+02,2.719396728155087928e-02,1.717806151308689522e-01,8.010254175875801685e-01
4.653750000000000142e+01,1.860125000000002160e+02,2.277017218200638390e-02,1.500913372791423672e-01,8.271384905388512454e-01
4.688125000000000142e+01,1.860125000000002160e+02,1.937081827643200027e-02,1.324415804224832738e-01,8.481876013010846149e-01
4.722500000000000142e+01,1.860125000000002160e+02,1.674288262071787006e-02,1.181142655291011617e-01,8.651428518501810272e-01
4.756875000000000142e+01,1.860125000000002160e+02,1.469563975878460278e-02,1.064784039759084228e-01,8.788259562653070178e-01
4.791250000000000142e+01,1.860125000000002160e+02,1.308712107376673595e-02,9.700569707994387281e-02,8.899071818462893635e-01
4.825625000000000142e+01,1.860125000000002160e+02,1.181216100676154776e-02,8.926643008194079520e-02,8.989214089112975703e-01
4.860000000000000142e+01,1.860125000000002160e+02,1.079281963805536759e-02,8.291675464050586586e-02,9.062904257214386972e-01
4.894375000000000142e+01,1.860125000000002160e+02,9.971099436032426072e-03,7.768383370641553098e-02,9.123450668575520117e-01
4.928750000000000142e+01,1.860125000000002160e+02,9.303564851939243388e-03,7.335186520262590437e-02,9.173445699454347846e-01
4.963125000000000142e+01,1.860125000000002160e+02,8.757428363879719152e-03,6.975011499996065789e-02,9.214924566361595293e-01
4.997500000000000142e+01,1.860125000000002160e+02,8.307722892279210611e-03,6.674316405375509131e-02,9.249491130539657657e-01
5.031875000000000142e+01,1.860125000000002160e+02,7.935261915274278988e-03,6.422317656031321931e-02,9.278415615244124393e-01
5.066250000000000142e+01,1.860125000000002160e+02,7.625164551821620763e-03,6.210386410368733817e-02,9.302709713444909934e-01
5.100625000000000142e+01,1.860125000000002160e+02,7.365784152978935295e-03,6.031581116122594621e-02,9.323184046857950769e-01
5.135000000000000142e+01,1.860125000000002160e+02,7.147925109438259088e-03,5.880286636952960361e-02,9.340492085210321260e-01
5.169375000000000142e+01,1.860125000000002160e+02,6.964266130660094929e-03,5.751935648357744957e-02,9.355163773857624321e-01
5.203750000000000142e+01,1.860125000000002160e+02,6.808932153437807777e-03,5.642793074209442872e-02,9.367631371044677913e-01
5.238125000000000142e+01,1.860125000000002160e+02,6.677173898104970390e-03,5.549788684229135793e-02,9.378249392596036405e-01
5.272500000000000142e+01,1.860125000000002160e+02,6.565125934902819871e-03,5.470386481649335692e-02,9.387310092486037538e-01
5.306875000000000142e+01,1.860125000000002160e+02,6.469622441214994621e-03,5.402482249417302901e-02,9.395055550646118636e-01
5.341250000000000142e+01,1.860125000000002160e+02,6.388055685258316359e-03,5.344322720905513718e-02,9.401687171056866132e-01
5.375625000000000142e+01,1.860125000000002160e+02,6.318266409006689961e-03,5.294441429843894931e-02,9.407373192925543304e-01
5.410000000000000142e+01,1.860125000000002160e+02,6.258458221293304591e-03,5.251607490405039297e-02,9.412254668746562469e-01
5.444375000000000142e+01,1.860125000000002160e+02,6.207130210761528828e-03,5.214784456740900742e-02,9.416450252218294681e-01
5.478750000000000142e+01,1.860125000000002160e+02,6.163023496870994981e-03,5.183097085789137998e-02,9.420060056452376207e-01
5.513125000000000142e+01,1.860125000000002160e+02,6.125078528645631556e-03,5.155804334330544442e-02,9.423168781280488737e-01
5.547500000000000142e+01,1.860125000000002160e+02,6.092400735957374455e-03,5.132277303606685992e-02,9.425848262279756806e-01
5.581875000000000142e+01,1.860125000000002160e+02,6.064232721370473034e-03,5.111981134040831376e-02,9.428159559382212063e-01
5.616250000000000142e+01,1.860125000000002160e+02,6.039931611389779201e-03,5.094460072332916700e-02,9.430154676652811041e-01
5.650625000000000142e+01,1.860125000000002160e+02,6.018950506441030079e-03,5.079325100913727187e-02,9.431877984844216911e-01
5.685000000000000142e+01,1.860125000000002160e+02,6.000823209006828952e-03,5.066243648414404943e-02,9.433367403068491086e-01
5.719375000000000142e+01,1.860125000000002160e+02,5.985151590487406553e-03,5.054930999061114233e-02,9.434655384189014615e-01
5.753750000000000142e+01,1.860125000000002160e+02,5.971595094988639899e-03,5.045143095899778246e-02,9.435769739460136973e-01
5.788125000000000142e+01,1.860125000000002160e+02,5.959861983547194535e-03,5.036670492830883084e-02,9.436734330881439980e-01
5.822500000000000142e+01,1.860125000000002160e+02,5.949702003435948863e-03,5.029333257582856154e-02,9.437569654207355052e-01
5.856875000000000142e+01,1.860125000000002160e+02,5.940900230130231538e-03,5.022976664974050653e-02,9.438293331201292879e-01
5.891250000000000142e+01,1.860125000000002160e+02,5.933271878667868877e-03,5.017467549369873658e-02,9.438920526276333156e-01
5.925625000000000142e+01,1.860125000000002160e+02,5.926657919773938542e-03,5.012691208846010993e-02,9.439464299917660339e-01
3.210000000000000142e+01,1.867500000000002274e+02,8.654218412657804782e-01,1.309950280523438371e-01,3.583130681875625317e-03
3.244375000000000142e+01,1.867500000000002274e+02,8.626546884701322693e-01,1.336588626348419739e-01,3.686448895025720793e-03
3.278750000000000142e+01,1.867500000000002274e+02,8.594470410649996950e-01,1.367452944916741076e-01,3.807664443326341016e-03
3.313125000000000142e+01,1.867500000000002274e+02,8.557285566652088615e-01,1.403212966127818651e-01,3.950146722009151116e-03
3.347500000000000142e+01,1.867500000000002274e+02,8.514180513519926663e-01,1.444639764292136586e-01,4.117972218793581468e-03
3.381875000000000142e+01,1.867500000000002274e+02,8.464221739834705271e-01,1.492617370069451443e-01,4.316089009584198402e-03
3.416250000000000142e+01,1.867500000000002274e+02,8.406341346700374473e-01,1.548153437880651628e-01,4.550521541897426317e-03
3.450625000000000142e+01,1.867500000000002274e+02,8.339326310872130499e-01,1.612387437770641252e-01,4.828625135722918599e-03
3.485000000000000142e+01,1.867500000000002274e+02,8.261811902300867372e-01,1.686594083384493070e-01,5.159401431463862125e-03
3.519375000000000142e+01,1.867500000000002274e+02,8.172282366822785082e-01,1.772178752610457375e-01,5.553888056675675318e-03
3.553750000000000142e+01,1.867500000000002274e+02,8.069083060136635899e-01,1.870660557652326916e-01,6.025638221103703750e-03
3.588125000000000142e+01,1.867500000000002274e+02,7.950449275089456203e-01,1.983637632888599622e-01,6.591309202194392362e-03
3.622500000000000142e+01,1.867500000000002274e+02,7.814557716607752891e-01,2.112728446367891921e-01,7.271383702435458944e-03
3.656875000000000142e+01,1.867500000000002274e+02,7.659606411557282613e-01,2.259483021066269193e-01,8.091056737644675492e-03
3.691250000000000142e+01,1.867500000000002274e+02,7.483927054938029899e-01,2.425259580964846118e-01,9.081336409712455551e-03
3.725625000000000142e+01,1.867500000000002274e+02,7.286129584109763968e-01,2.611066066310247513e-01,1.028043495799887616e-02
3.760000000000000142e+01,1.867500000000002274e+02,7.065271615561785623e-01,2.817372640978038634e-01,1.173557434601746156e-02
3.794375000000000142e+01,1.867500000000002274e+02,6.821035603022606031e-01,3.043910323850870236e-01,1.350540731265253112e-02
3.828750000000000142e+01,1.867500000000002274e+02,6.553885998159898474e-01,3.289480312816674412e-01,1.566336890234281201e-02
3.863125000000000142e+01,1.867500000000002274e+02,6.265170898242927722e-01,3.551804802348027534e-01,1.830242994090446745e-02
3.897500000000000142e+01,1.867500000000002274e+02,5.957132334142440921e-01,3.827448467039840097e-01,2.154191988177197453e-02
3.931875000000000142e+01,1.867500000000002274e+02,5.632800345081339088e-01,4.111826590693202221e-01,2.553730642254598004e-02
3.966250000000000142e+01,1.867500000000002274e+02,5.295768677421102133e-01,4.399291049724450287e-01,3.049402728544476152e-02
4.000625000000000142e+01,1.867500000000002274e+02,4.949879447770914598e-01,4.683254660935164404e-01,3.668658912939212063e-02
4.035000000000000142e+01,1.867500000000002274e+02,4.598871218491468182e-01,4.956288652957917540e-01,4.448401285506135144e-02
4.069375000000000142e+01,1.867500000000002274e+02,4.246060142424272765e-01,5.210120321537152766e-01,5.438195360385744692e-02
4.103750000000000142e+01,1.867500000000002274e+02,3.894122369174585763e-01,5.435480205212154248e-01,6.703974256132599896e-02
4.138125000000000142e+01,1.867500000000002274e+02,3.545030292468274724e-01,5.621810072131013802e-01,8.331596354007116123e-02
4.172500000000000142e+01,1.867500000000002274e+02,3.200173071930690893e-01,5.756952958670719100e-01,1.042873969398590700e-01
