bill_length_mm,bill_depth_mm,Adelie,Gentoo,Chinstrap
4.344375000000000142e+01,1.394000000000000306e+01,1.435690940762201096e-03,9.535416286717239842e-01,4.502268038751366247e-02
4.378750000000000142e+01,1.394000000000000306e+01,1.215524033174493045e-03,9.613351844020199266e-01,3.744929156480567706e-02
4.413125000000000142e+01,1.394000000000000306e+01,1.042323384910953752e-03,9.673953882571678653e-01,3.156228835792114495e-02
4.447500000000000142e+01,1.394000000000000306e+01,9.052283045940477928e-04,9.721360315501381688e-01,2.695874014526766088e-02
4.481875000000000142e+01,1.394000000000000306e+01,7.959765952442870171e-04,9.758701778565018747e-01,2.333384554825397236e-02
4.516250000000000142e+01,1.394000000000000306e+01,7.082991282727460654e-04,9.788334668980737119e-01,2.045823397365346616e-02
4.550625000000000142e+01,1.394000000000000306e+01,6.374369501421117039e-04,9.812030460967097190e-01,1.815951695314820327e-02
4.585000000000000142e+01,1.394000000000000306e+01,5.797678477893838554e-04,9.831123065557283436e-01,1.630792559648214929e-02
4.619375000000000142e+01,1.394000000000000306e+01,5.325230042207992984e-04,9.846620612703768094e-01,1.480541572540231866e-02
4.653750000000000142e+01,1.394000000000000306e+01,4.935744274501563129e-04,9.859288947402886638e-01,1.357753083226105432e-02
4.688125000000000142e+01,1.394000000000000306e+01,4.612764398038993467e-04,9.869713459846441994e-01,1.256737757555181738e-02
4.722500000000000142e+01,1.394000000000000306e+01,4.343477632728101026e-04,9.878344686643149020e-01,1.173118357241242221e-02
4.756875000000000142e+01,1.394000000000000306e+01,4.117837863797990986e-04,9.885531915199119446e-01,1.103502469370809015e-02
4.791250000000000142e+01,1.394000000000000306e+01,3.927911515312369675e-04,9.891547983923482112e-01,1.045241045612040932e-02
4.825625000000000142e+01,1.394000000000000306e+01,3.767388161854546679e-04,9.896607642118019355e-01,9.962496972012553284e-03
4.860000000000000142e+01,1.394000000000000306e+01,3.631212764426713208e-04,9.900881200690526684e-01,9.548758654504784643e-03
4.894375000000000142e+01,1.394000000000000306e+01,3.515307877498042070e-04,9.904504734058416915e-01,9.197995806408409275e-03
4.928750000000000142e+01,1.394000000000000306e+01,3.416362623677358609e-04,9.907587748670415584e-01,8.899588870590635983e-03
4.963125000000000142e+01,1.394000000000000306e+01,3.331671417668529128e-04,9.910218983064330578e-01,8.644934551800180153e-03
4.997500000000000142e+01,1.394000000000000306e+01,3.259009932933847791e-04,9.912470823273217269e-01,8.427016679385043729e-03
5.031875000000000142e+01,1.394000000000000306e+01,3.196539092304095334e-04,9.914402686669046005e-01,8.240077423864794123e-03
5.066250000000000142e+01,1.394000000000000306e+01,3.142730261541508982e-04,9.916063632929189575e-01,8.079363680927095087e-03
5.100625000000000142e+01,1.394000000000000306e+01,3.096306577120416510e-04,9.917494392500521005e-01,7.940930092236085647e-03
5.135000000000000142e+01,1.394000000000000306e+01,3.056196623818925834e-04,9.918728953356467093e-01,7.821485001971214407e-03
5.169375000000000142e+01,1.394000000000000306e+01,3.021497622476063800e-04,9.919795810720785090e-01,7.718269165673980435e-03
5.203750000000000142e+01,1.394000000000000306e+01,2.991445986077459398e-04,9.920718958001953913e-01,7.628959601196827825e-03
5.238125000000000142e+01,1.394000000000000306e+01,2.965393620006515833e-04,9.921518677752847459e-01,7.551592862714587469e-03
5.272500000000000142e+01,1.394000000000000306e+01,2.942788728114625126e-04,9.922212177116805920e-01,7.484503415507954421e-03
5.306875000000000142e+01,1.394000000000000306e+01,2.923160175180680351e-04,9.922814101564237932e-01,7.426273826057964815e-03
5.341250000000000142e+01,1.394000000000000306e+01,2.906104673741373955e-04,9.923336952769959973e-01,7.375694255629765966e-03
5.375625000000000142e+01,1.394000000000000306e+01,2.891276227687015424e-04,9.923791430514348200e-01,7.331729325796332124e-03
5.410000000000000142e+01,1.394000000000000306e+01,2.878377389977172839e-04,9.924186713991260955e-01,7.293490861876019034e-03
5.444375000000000142e+01,1.394000000000000306e+01,2.867151987285100428e-04,9.924530694493840510e-01,7.260215351887317446e-03
5.478750000000000142e+01,1.394000000000000306e+01,2.857379037670482787e-04,9.924830168849180234e-01,7.231245211314767628e-03
5.513125000000000142e+01,1.394000000000000306e+01,2.848867643944511473e-04,9.925091000980619249e-01,7.206013137543734043e-03
5.547500000000000142e+01,1.394000000000000306e+01,2.841452689275381408e-04,9.925318257441922976e-01,7.184028986880239276e-03
5.581875000000000142e+01,1.394000000000000306e+01,2.834991195809390542e-04,9.925516321579470613e-01,7.164868722472153735e-03
5.616250000000000142e+01,1.394000000000000306e+01,2.829359233920819279e-04,9.925688990053365135e-01,7.148165071271197872e-03
5.650625000000000142e+01,1.394000000000000306e+01,2.824449290861885935e-04,9.925839554724458225e-01,7.133599598467977448e-03
5.685000000000000142e+01,1.394000000000000306e+01,2.820168024355147415e-04,9.925970872344228590e-01,7.120895963141637974e-03
5.719375000000000142e+01,1.394000000000000306e+01,2.816434340037480199e-04,9.926085424033714855e-01,7.109814162624751230e-03
5.753750000000000142e+01,1.394000000000000306e+01,2.813177742376148874e-04,9.926185366178683633e-01,7.100145607893897960e-03
5.788125000000000142e+01,1.394000000000000306e+01,2.810336917308502570e-04,9.926272574081276279e-01,7.091708900141408846e-03
5.822500000000000142e+01,1.394000000000000306e+01,2.807858511848492509e-04,9.926348679477360326e-01,7.084346201079047556e-03
5.856875000000000142e+01,1.394000000000000306e+01,2.805696081597358854e-04,9.926415102842063298e-01,7.077920107633866795e-03
5.891250000000000142e+01,1.394000000000000306e+01,2.803809181757501074e-04,9.926473081254033604e-01,7.072310956420998877e-03
5.925625000000000142e+01,1.394000000000000306e+01,2.802162581083823389e-04,9.926523692464807036e-01,7.067414495410804555e-03
3.210000000000000142e+01,1.404500000000000348e+01,9.080052464482711860e-01,1.688780203233783070e-02,7.510695151939099368e-02
3.244375000000000142e+01,1.404500000000000348e+01,8.760386218023479277e-01,2.140038741106056047e-02,1.025609907865915188e-01
3.278750000000000142e+01,1.404500000000000348e+01,8.319566628341552583e-01,2.723402976862008412e-02,1.408093073972246090e-01
3.313125000000000142e+01,1.404500000000000348e+01,7.730550643704571234e-01,3.453528732579523586e-02,1.924096483037475713e-01
3.347500000000000142e+01,1.404500000000000348e+01,6.981330440746297272e-01,4.324658495693104593e-02,2.586203709684392060e-01
3.381875000000000142e+01,1.404500000000000348e+01,6.090601428722001165e-01,5.301013964565804565e-02,3.379297174821419003e-01
3.416250000000000142e+01,1.404500000000000348e+01,5.115843409227583960e-01,6.319979991021591748e-02,4.252158591670255894e-01
3.450625000000000142e+01,1.404500000000000348e+01,4.141851802944656047e-01,7.314203475028280277e-02,5.126727849552515925e-01
3.485000000000000142e+01,1.404500000000000348e+01,3.251692875177151776e-01,8.242222952809678815e-02,5.924084829541880204e-01
3.519375000000000142e+01,1.404500000000000348e+01,2.499394895300331709e-01,9.106766845420800893e-02,6.589928420157588063e-01
3.553750000000000142e+01,1.404500000000000348e+01,1.901496561233499694e-01,9.951372760021574837e-02,7.103366162764344072e-01
3.588125000000000142e+01,1.404500000000000348e+01,1.446288321296703427e-01,1.084471324111304230e-01,7.469240354591992759e-01
3.622500000000000142e+01,1.404500000000000348e+01,1.108602645617392107e-01,1.186641263922007666e-01,7.704756090460600504e-01
3.656875000000000142e+01,1.404500000000000348e+01,8.610869124743987524e-02,1.310035155354440373e-01,7.828877932171161014e-01
3.691250000000000142e+01,1.404500000000000348e+01,6.798761910905616601e-02,1.463413787045655390e-01,7.856710021863781979e-01
3.725625000000000142e+01,1.404500000000000348e+01,5.462581317665498454e-02,1.656102366468839016e-01,7.797639501764611625e-01
3.760000000000000142e+01,1.404500000000000348e+01,4.463631476841267015e-02,1.898080606954832550e-01,7.655556245361041512e-01
3.794375000000000142e+01,1.404500000000000348e+01,3.702008530902093503e-02,2.199678532682689536e-01,7.430120614227100351e-01
3.828750000000000142e+01,1.404500000000000348e+01,3.106699664739629232e-02,2.570609048471573232e-01,7.118720985054464157e-01
3.863125000000000142e+01,1.404500000000000348e+01,2.627618355307469872e-02,3.018131152912049697e-01,6.719107011557202691e-01
3.897500000000000142e+01,1.404500000000000348e+01,2.229902401323015371e-02,3.544367585993383196e-01,6.232642173874315406e-01
3.931875000000000142e+01,1.404500000000000348e+01,1.890067145606418725e-02,4.143297082672175446e-01,5.667696202767182889e-01
3.966250000000000142e+01,1.404500000000000348e+01,1.593356887599720398e-02,4.798603729505068194e-01,5.042060581734960634e-01
4.000625000000000142e+01,1.404500000000000348e+01,1.331622938812493384e-02,5.483927879150505280e-01,4.382909826968247047e-01
4.035000000000000142e+01,1.404500000000000348e+01,1.101256100190811139e-02,6.166471464165145244e-01,3.723402925815773590e-01
4.069375000000000142e+01,1.404500000000000348e+01,9.010863981631025629e-03,6.813256129161536778e-01,3.096635231022152324e-01
4.103750000000000142e+01,1.404500000000000348e+01,7.305352842019434412e-03,7.397647377479689146e-01,2.529299094100116441e-01
4.138125000000000142e+01,1.404500000000000348e+01,5.884002722733562389e-03,7.903504437252064641e-01,2.037655535520600525e-01
4.172500000000000142e+01,1.404500000000000348e+01,4.724211272456396715e-03,8.325773910526760302e-01,1.626983976748675453e-01
4.206875000000000142e+01,1.404500000000000348e+01,3.794549940321233564e-03,8.668239954103114098e-01,1.293814546493673723e-01
4.241250000000000142e+01,1.404500000000000348e+01,3.059295375553675467e-03,8.940093871489985800e-01,1.029313174754478283e-01
4.275625000000000142e+01,1.404500000000000348e+01,2.482932943241585727e-03,9.152761047877006062e-01,8.224096226905776297e-02
4.310000000000000142e+01,1.404500000000000348e+01,2.033247499637122219e-03,9.317674719962537599e-01,6.619928050410914255e-02
4.344375000000000142e+01,1.404500000000000348e+01,1.682815036960775635e-03,9.445050838661347425e-01,5.381210109690449939e-02
4.378750000000000142e+01,1.404500000000000348e+01,1.409292367009871635e-03,9.543413641288712723e-01,4.424934350411880574e-02
4.413125000000000142e+01,1.404500000000000348e+01,1.195010327040549412e-03,9.619572505966856868e-01,3.684773907627373474e-02
4.447500000000000142e+01,1.404500000000000348e+01,1.026266659719126404e-03,9.678817247819450076e-01,3.109200855833602756e-02
4.481875000000000142e+01,1.404500000000000348e+01,8.925626577587702582e-04,9.725186541562820253e-01,2.658878318595910006e-02
4.516250000000000142e+01,1.404500000000000348e+01,7.859064600716436037e-04,9.761733258864131457e-01,2.304076765351503048e-02
4.550625000000000142e+01,1.404500000000000348e+01,7.002293524115057056e-04,9.790754284530601703e-01,2.022434219452825394e-02
4.585000000000000142e+01,1.404500000000000348e+01,6.309204746991185385e-04,9.813976186975447158e-01,1.797146082775617076e-02
4.619375000000000142e+01,1.404500000000000348e+01,5.744670221884725769e-04,9.832699253180305909e-01,1.615560765978086774e-02
4.653750000000000142e+01,1.404500000000000348e+01,5.281811729886818274e-04,9.847906518040209223e-01,1.468116702299045000e-02
4.688125000000000142e+01,1.404500000000000348e+01,4.899951204688094211e-04,9.860345098530187702e-01,1.347549502651221830e-02
4.722500000000000142e+01,1.404500000000000348e+01,4.583081319563988144e-04,9.870586377771908282e-01,1.248305409085292972e-02
4.756875000000000142e+01,1.404500000000000348e+01,4.318726905940120176e-04,9.879070376039099655e-01,1.166108970549607424e-02
4.791250000000000142e+01,1.404500000000000348e+01,4.097097102863600732e-04,9.886138445628627203e-01,1.097644572685099740e-02
4.825625000000000142e+01,1.404500000000000348e+01,3.910452661573521468e-04,9.892057402476595040e-01,1.040321448618312244e-02
4.860000000000000142e+01,1.404500000000000348e+01,3.752632168629690718e-04,9.897037395628868195e-01,9.920997220250166171e-03
4.894375000000000142e+01,1.404500000000000348e+01,3.618695692249143973e-04,9.901245198118564517e-01,9.513610618918611275e-03
4.928750000000000142e+01,1.404500000000000348e+01,3.504655365238034119e-04,9.904814144303123458e-01,9.168120033163931759e-03
4.963125000000000142e+01,1.404500000000000348e+01,3.407270538737492446e-04,9.907851603218620351e-01,8.874112624264166374e-03
4.997500000000000142e+01,1.404500000000000348e+01,3.323891089618927230e-04,9.910444634055226576e-01,8.623147485515313126e-03
5.031875000000000142e+01,1.404500000000000348e+01,3.252336806820455809e-04,9.912664293931268134e-01,8.408336926191072383e-03
5.066250000000000142e+01,1.404500000000000348e+01,3.190803948843288097e-04,9.914568941182604345e-01,8.224025486855305461e-03
5.100625000000000142e+01,1.404500000000000348e+01,3.137792376097585075e-04,9.916206785697494475e-01,8.065542192641004041e-03
5.135000000000000142e+01,1.404500000000000348e+01,3.092048352351647118e-04,9.917617871474293523e-01,7.929008017335446856e-03
5.169375000000000142e+01,1.404500000000000348e+01,3.052519349648063498e-04,9.918835628409569116e-01,7.811185224078388660e-03
5.203750000000000142e+01,1.404500000000000348e+01,3.018318104009725289e-04,9.919888095219524526e-01,7.709358667646381245e-03
5.238125000000000142e+01,1.404500000000000348e+01,2.988693844102426793e-04,9.920798889702796552e-01,7.621241645310252236e-03
5.272500000000000142e+01,1.404500000000000348e+01,2.963009116040451183e-04,9.921587983656160459e-01,7.544900722779854414e-03
5.306875000000000142e+01,1.404500000000000348e+01,2.940721001201992806e-04,9.922272325789764924e-01,7.478695320903398953e-03
5.341250000000000142e+01,1.404500000000000348e+01,2.921365803951918912e-04,9.922866345614703709e-01,7.421228858134502893e-03
5.375625000000000142e+01,1.404500000000000348e+01,2.904546497042903618e-04,9.923382363530580674e-01,7.371308997237616296e-03
5.410000000000000142e+01,1.404500000000000348e+01,2.889922372044215920e-04,9.923830926527105190e-01,7.327915110085062543e-03
5.444375000000000142e+01,1.404500000000000348e+01,2.877200463514079988e-04,9.924221084527609094e-01,7.290171500887576012e-03
5.478750000000000142e+01,1.404500000000000348e+01,2.866128408403335035e-04,9.924560619075488699e-01,7.257325251610781056e-03
5.513125000000000142e+01,1.404500000000000348e+01,2.856488473454807278e-04,9.924856233527823424e-01,7.228727799872060843e-03
5.547500000000000142e+01,1.404500000000000348e+01,2.848092538408472847e-04,9.925113711976073505e-01,7.203819548551996556e-03
5.581875000000000142e+01,1.404500000000000348e+01,2.840777865556086065e-04,9.925338052615225726e-01,7.182116951921881272e-03
5.616250000000000142e+01,1.404500000000000348e+01,2.834403519539136960e-04,9.925533580122081201e-01,7.163201635837852105e-03
5.650625000000000142e+01,1.404500000000000348e+01,2.828847327451592102e-04,9.925704040698996033e-01,7.146711197355125333e-03
5.685000000000000142e+01,1.404500000000000348e+01,2.824003289950880965e-04,9.925852682731450827e-01,7.132331397859734308e-03
5.719375000000000142e+01,1.404500000000000348e+01,2.819779370453429990e-04,9.925982325450208865e-01,7.119789517933671277e-03
5.753750000000000142e+01,1.404500000000000348e+01,2.816095602547779480e-04,9.926095417547393662e-01,7.108848685005822975e-03
5.788125000000000142e+01,1.404500000000000348e+01,2.812882466228320004e-04,9.926194087344422101e-01,7.099303018934963357e-03
5.822500000000000142e+01,1.404500000000000348e+01,2.810079491993847838e-04,9.926280185828436631e-01,7.090973467956996484e-03
5.856875000000000142e+01,1.404500000000000348e+01,2.807634058697357779e-04,9.926355323647464424e-01,7.083704229383871835e-03
5.891250000000000142e+01,1.404500000000000348e+01,2.805500356609014938e-04,9.926420902971332394e-01,7.077359667205801105e-03
5.925625000000000142e+01,1.404500000000000348e+01,2.803638491721322954e-04,9.926478144976306206e-01,7.071821653197254802e-03
3.210000000000000142e+01,1.415000000000000391e+01,9.249326740967526161e-01,1.427397337236366651e-02,6.079335253088379715e-02
