bill_length_mm,body_mass_g,Adelie,Gentoo,Chinstrap
4.722500000000000142e+01,3.015000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
4.756875000000000142e+01,3.015000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
4.791250000000000142e+01,3.015000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
4.825625000000000142e+01,3.015000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
4.860000000000000142e+01,3.015000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
4.894375000000000142e+01,3.015000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
4.928750000000000142e+01,3.015000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
4.963125000000000142e+01,3.015000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
4.997500000000000142e+01,3.015000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.031875000000000142e+01,3.015000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.066250000000000142e+01,3.015000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.100625000000000142e+01,3.015000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.135000000000000142e+01,3.015000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.169375000000000142e+01,3.015000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.203750000000000142e+01,3.015000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.238125000000000142e+01,3.015000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.272500000000000142e+01,3.015000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.306875000000000142e+01,3.015000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.341250000000000142e+01,3.015000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.375625000000000142e+01,3.015000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.410000000000000142e+01,3.015000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.444375000000000142e+01,3.015000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.478750000000000142e+01,3.015000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.513125000000000142e+01,3.015000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.547500000000000142e+01,3.015000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.581875000000000142e+01,3.015000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.616250000000000142e+01,3.015000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.650625000000000142e+01,3.015000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.685000000000000142e+01,3.015000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.719375000000000142e+01,3.015000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.753750000000000142e+01,3.015000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.788125000000000142e+01,3.015000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.822500000000000142e+01,3.015000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.856875000000000142e+01,3.015000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.891250000000000142e+01,3.015000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.925625000000000142e+01,3.015000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
3.210000000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
3.244375000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
3.278750000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
3.313125000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
3.347500000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
3.381875000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
3.416250000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
3.450625000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
3.485000000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
3.519375000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
3.553750000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
3.588125000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
3.622500000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
3.656875000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
3.691250000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
3.725625000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
3.760000000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
3.794375000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
3.828750000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
3.863125000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
3.897500000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
3.931875000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
3.966250000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
4.000625000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
4.035000000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
4.069375000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
4.103750000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
4.138125000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
4.172500000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
4.206875000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
4.241250000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
4.275625000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
4.310000000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
4.344375000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
4.378750000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
4.413125000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
4.447500000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
4.481875000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
4.516250000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
4.550625000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
4.585000000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
4.619375000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
4.653750000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
4.688125000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
4.722500000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
4.756875000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
4.791250000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
4.825625000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
4.860000000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
4.894375000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
4.928750000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
4.963125000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
4.997500000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.031875000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.066250000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.100625000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.135000000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.169375000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.203750000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.238125000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.272500000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.306875000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.341250000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.375625000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.410000000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.444375000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.478750000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.513125000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.547500000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.581875000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.616250000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.650625000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.685000000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.719375000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.753750000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.788125000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.822500000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.856875000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.891250000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
5.925625000000000142e+01,3.060000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
3.210000000000000142e+01,3.105000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
3.244375000000000142e+01,3.105000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
3.278750000000000142e+01,3.105000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
3.313125000000000142e+01,3.105000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
3.347500000000000142e+01,3.105000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
3.381875000000000142e+01,3.105000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
3.416250000000000142e+01,3.105000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
3.450625000000000142e+01,3.105000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
3.485000000000000142e+01,3.105000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
3.519375000000000142e+01,3.105000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
3.553750000000000142e+01,3.105000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
3.588125000000000142e+01,3.105000000000000000e+03,4.322588203327110135e-01,3.843341726487991550e-01,1.834070070184898871e-01
