bill_depth_mm,flipper_length_mm,Adelie,Gentoo,Chinstrap
1.929500000000002302e+01,1.874875000000002387e+02,7.124215830630290514e-01,5.442651848210274326e-03,2.821357650887605928e-01
1.940000000000002700e+01,1.874875000000002387e+02,7.135198767156440969e-01,5.351715546499948538e-03,2.811284077378559676e-01
1.950500000000002387e+01,1.874875000000002387e+02,7.145810302843168538e-01,5.269665420690224610e-03,2.801493042949929069e-01
1.961000000000002785e+01,1.874875000000002387e+02,7.156082328304619322e-01,5.195460452059676854e-03,2.791963067174783042e-01
1.971500000000002473e+01,1.874875000000002387e+02,7.166043419591756614e-01,5.128194707205089610e-03,2.782674633336191250e-01
1.982000000000002871e+01,1.874875000000002387e+02,7.175719150893605791e-01,5.067077769477199532e-03,2.773610071411622413e-01
1.992500000000002558e+01,1.874875000000002387e+02,7.185132379389908008e-01,5.011418355882229191e-03,2.764753437051269414e-01
2.003000000000002956e+01,1.874875000000002387e+02,7.194303504895175339e-01,4.960610544423922456e-03,2.756090389660586504e-01
2.013500000000002643e+01,1.874875000000002387e+02,7.203250706595328845e-01,4.914122149475667889e-03,2.747608071909913852e-01
2.024000000000003041e+01,1.874875000000002387e+02,7.211990158909881155e-01,4.871484871900062276e-03,2.739294992371116844e-01
2.034500000000002728e+01,1.874875000000002387e+02,7.220536228294890391e-01,4.832285921428330737e-03,2.731140912490825357e-01
2.045000000000003126e+01,1.874875000000002387e+02,7.228901652621576579e-01,4.796160865246697907e-03,2.723136738725957517e-01
2.055500000000002814e+01,1.874875000000002387e+02,7.237097704612349691e-01,4.762787501884214840e-03,2.715274420368807284e-01
2.066000000000003212e+01,1.874875000000002387e+02,7.245134340683679897e-01,4.731880595740841147e-03,2.707546853358911987e-01
2.076500000000002899e+01,1.874875000000002387e+02,7.253020336428582793e-01,4.703187336793898492e-03,2.699947790203478526e-01
2.087000000000003297e+01,1.874875000000002387e+02,7.260763409867599938e-01,4.676483413625283705e-03,2.692471755996147520e-01
2.097500000000002984e+01,1.874875000000002387e+02,7.268370333503193503e-01,4.651569607060013732e-03,2.685113970426206143e-01
2.108000000000003382e+01,1.874875000000002387e+02,7.275847036127244261e-01,4.628268827292202243e-03,2.677870275599833483e-01
2.118500000000003070e+01,1.874875000000002387e+02,7.283198695253184640e-01,4.606423530104814326e-03,2.670737069445766609e-01
2.129000000000003467e+01,1.874875000000002387e+02,7.290429820972768038e-01,4.585893458222263692e-03,2.663711244445009507e-01
2.139500000000003155e+01,1.874875000000002387e+02,7.297544331971532738e-01,4.566553662414598105e-03,2.656790131404320743e-01
1.309999999999999964e+01,1.882250000000002501e+02,1.870605904838801639e-02,9.644506396491259181e-01,1.684330130248620425e-02
1.320500000000000007e+01,1.882250000000002501e+02,2.072664616499932458e-02,9.607708187505326070e-01,1.850253508446817602e-02
1.331000000000000050e+01,1.882250000000002501e+02,2.315404059770414039e-02,9.563658625583124628e-01,2.048009684398342453e-02
1.341500000000000092e+01,1.882250000000002501e+02,2.608500737924075025e-02,9.510677918363322769e-01,2.284720078442708385e-02
1.352000000000000135e+01,1.882250000000002501e+02,2.964132902604066713e-02,9.446666077191155919e-01,2.569206325484369585e-02
1.362500000000000178e+01,1.882250000000002501e+02,3.397592519518862625e-02,9.369005603166433716e-01,2.912351448816805077e-02
1.373000000000000220e+01,1.882250000000002501e+02,3.927985865669586518e-02,9.274453006327734172e-01,3.327484071053056491e-02
1.383500000000000263e+01,1.882250000000002501e+02,4.578980036655628388e-02,9.159028055761690990e-01,3.830739405727470737e-02
1.394000000000000306e+01,1.882250000000002501e+02,5.379497226125484061e-02,9.017919387683018817e-01,4.441308897044333320e-02
1.404500000000000348e+01,1.882250000000002501e+02,6.364169859200646817e-02,8.845440185445023751e-01,5.181428286349102491e-02
1.415000000000000391e+01,1.882250000000002501e+02,7.573242130069390843e-02,8.635088556751316924e-01,6.075872302417428816e-02
1.425500000000000433e+01,1.882250000000002501e+02,9.051447286660802005e-02,8.379791553107077684e-01,7.150637182268425318e-02
1.436000000000000476e+01,1.882250000000002501e+02,1.084525107328758037e-01,8.072430840047917222e-01,8.430440526233247411e-02
1.446500000000000519e+01,1.882250000000002501e+02,1.299783752358532052e-01,7.706743042197073956e-01,9.934732054443928817e-02
1.457000000000000561e+01,1.882250000000002501e+02,1.554150235248693557e-01,7.278629282597490757e-01,1.167220482153816102e-01
1.467500000000000604e+01,1.882250000000002501e+02,1.848790622346731805e-01,6.787767164037346035e-01,1.363442213615921605e-01
1.478000000000000647e+01,1.882250000000002501e+02,2.181795932213192457e-01,6.239196201771536332e-01,1.579007866015271211e-01
1.488500000000000689e+01,1.882250000000002501e+02,2.547456033004804610e-01,5.644321160739711463e-01,1.808222806255484483e-01
1.499000000000000732e+01,1.882250000000002501e+02,2.936203702330983933e-01,5.020711803172104304e-01,2.043084494496912318e-01
1.509500000000000774e+01,1.882250000000002501e+02,3.335484488082124943e-01,4.390342210094324016e-01,2.274173301823551596e-01
1.520000000000000817e+01,1.882250000000002501e+02,3.731471650953939179e-01,3.776504724315110639e-01,2.492023624730950182e-01
1.530500000000000860e+01,1.882250000000002501e+02,4.111157745681663367e-01,3.200263292452131814e-01,2.688578961866204819e-01
1.541000000000000902e+01,1.882250000000002501e+02,4.464166408947250475e-01,2.677560124015974097e-01,2.858273467036774873e-01
1.551500000000000945e+01,1.882250000000002501e+02,4.783775014291721250e-01,2.217769916277922138e-01,2.998455069430358000e-01
1.562000000000000988e+01,1.882250000000002501e+02,5.067012081867197093e-01,1.823834052119634452e-01,3.109153866013169010e-01
1.572500000000001030e+01,1.882250000000002501e+02,5.314044949496231629e-01,1.493531704057323994e-01,3.192423346446444654e-01
1.583000000000001073e+01,1.882250000000002501e+02,5.527229897615052456e-01,1.221224959129746657e-01,3.251545143255200054e-01
1.593500000000001116e+01,1.882250000000002501e+02,5.710155817416217028e-01,9.995251946373494289e-02,3.290318987946434515e-01
1.604000000000001336e+01,1.882250000000002501e+02,5.866875472171171335e-01,8.205803111495589552e-02,3.312544216679269016e-01
1.614500000000001023e+01,1.882250000000002501e+02,6.001384734129046050e-01,6.769106144837981620e-02,3.321704651387155649e-01
1.625000000000001421e+01,1.882250000000002501e+02,6.117325946492062627e-01,5.618560350604809989e-02,3.320818018447455611e-01
1.635500000000001108e+01,1.882250000000002501e+02,6.217857496181984356e-01,4.697455131794716493e-02,3.312396990638544203e-01
1.646000000000001506e+01,1.882250000000002501e+02,6.305629789976694433e-01,3.958951465549128551e-02,3.298475063468392920e-01
1.656500000000001194e+01,1.882250000000002501e+02,6.382820127292121448e-01,3.365163852813779499e-02,3.280663487426500047e-01
1.667000000000001592e+01,1.882250000000002501e+02,6.451194092642241751e-01,2.885878273428850796e-02,3.260218080014872788e-01
1.677500000000001279e+01,1.882250000000002501e+02,6.512173891732646602e-01,2.497218461228375985e-02,3.238104262144516077e-01
1.688000000000001677e+01,1.882250000000002501e+02,6.566903165406239307e-01,2.180419448061501203e-02,3.215054889787609671e-01
1.698500000000001364e+01,1.882250000000002501e+02,6.616303599159523152e-01,1.920773062236751441e-02,3.191619094616802155e-01
1.709000000000001762e+01,1.882250000000002501e+02,6.661121979370363544e-01,1.706757674326806265e-02,3.168202253196956142e-01
1.719500000000001450e+01,1.882250000000002501e+02,6.701968075014714810e-01,1.529338664145421002e-02,3.145098058570743871e-01
1.730000000000001847e+01,1.882250000000002501e+02,6.739344485691970421e-01,1.381415733461561005e-02,3.122513940961872958e-01
1.740500000000001535e+01,1.882250000000002501e+02,6.773669822557549791e-01,1.257391107435737974e-02,3.100591066698875076e-01
1.751000000000001933e+01,1.882250000000002501e+02,6.805296543538217335e-01,1.152834540786560301e-02,3.079420002383127519e-01
1.761500000000001620e+01,1.882250000000002501e+02,6.834524601259414078e-01,1.064224463206374892e-02,3.059052952419948346e-01
1.772000000000002018e+01,1.882250000000002501e+02,6.861611864235134250e-01,9.887483152778120746e-03,3.039513304237085323e-01
1.782500000000001705e+01,1.882250000000002501e+02,6.886782080076038204e-01,9.241485607719791828e-03,3.020803063846762559e-01
1.793000000000002103e+01,1.882250000000002501e+02,6.910230981325113930e-01,8.686037942871307690e-03,3.002908639246174571e-01
1.803500000000001791e+01,1.882250000000002501e+02,6.932130995186563949e-01,8.206367572411985001e-03,2.985805329089317173e-01
1.814000000000002188e+01,1.882250000000002501e+02,6.952634906974074491e-01,7.790429752301503835e-03,2.969460795502911754e-01
1.824500000000001876e+01,1.882250000000002501e+02,6.971878740109616057e-01,7.428352105969151901e-03,2.953837738830691895e-01
1.835000000000002274e+01,1.882250000000002501e+02,6.989984048757049706e-01,7.112000646476626838e-03,2.938895944778183722e-01
1.845500000000001961e+01,1.882250000000002501e+02,7.007059768618077999e-01,6.834639358526502749e-03,2.924593837796655715e-01
1.856000000000002359e+01,1.882250000000002501e+02,7.023203733501740542e-01,6.590662038136001037e-03,2.910889646116900376e-01
1.866500000000002046e+01,1.882250000000002501e+02,7.038503937062674520e-01,6.375380123685995409e-03,2.897742261700464450e-01
1.877000000000002444e+01,1.882250000000002501e+02,7.053039598237491603e-01,6.184854071221167898e-03,2.885111861050296822e-01
1.887500000000002132e+01,1.882250000000002501e+02,7.066882073555832422e-01,6.015758724212173260e-03,2.872960339202045854e-01
1.898000000000002530e+01,1.882250000000002501e+02,7.080095648253380558e-01,5.865275328663466757e-03,2.861251598459984558e-01
1.908500000000002217e+01,1.882250000000002501e+02,7.092738229897784796e-01,5.731004519154369280e-03,2.849951724910671502e-01
1.919000000000002615e+01,1.882250000000002501e+02,7.104861962252204677e-01,5.610895878928143232e-03,2.839029078958514307e-01
1.929500000000002302e+01,1.882250000000002501e+02,7.116513772746148048e-01,5.503190654435938418e-03,2.828454320709492542e-01
1.940000000000002700e+01,1.882250000000002501e+02,7.127735863756421431e-01,5.406374954683816625e-03,2.818200386696740334e-01
1.950500000000002387e+01,1.882250000000002501e+02,7.138566155596134388e-01,5.319141343126037452e-03,2.808242430972606174e-01
1.961000000000002785e+01,1.882250000000002501e+02,7.149038687428195260e-01,5.240357175943779686e-03,2.798557740812365191e-01
1.971500000000002473e+01,1.882250000000002501e+02,7.159183981087323678e-01,5.169038386438478370e-03,2.789125635048291252e-01
1.982000000000002871e+01,1.882250000000002501e+02,7.169029371885200508e-01,5.104327684440862142e-03,2.779927351270391478e-01
1.992500000000002558e+01,1.882250000000002501e+02,7.178599309795655747e-01,5.045476349878957531e-03,2.770945926705555284e-01
2.003000000000002956e+01,1.882250000000002501e+02,7.187915633905084256e-01,4.991828964468820150e-03,2.762166076450227048e-01
2.013500000000002643e+01,1.882250000000002501e+02,7.196997822620544438e-01,4.942810555180046639e-03,2.753574071827655234e-01
2.024000000000003041e+01,1.882250000000002501e+02,7.205863221820737463e-01,4.897915725547728749e-03,2.745157620923784347e-01
2.034500000000002728e+01,1.882250000000002501e+02,7.214527252889304521e-01,4.856699432080687981e-03,2.736905752789887680e-01
2.045000000000003126e+01,1.882250000000002501e+02,7.223003602368776033e-01,4.818769127591157782e-03,2.728808706355312919e-01
2.055500000000002814e+01,1.882250000000002501e+02,7.231304394805183611e-01,4.783778044821357378e-03,2.720857824746603093e-01
2.066000000000003212e+01,1.882250000000002501e+02,7.239440350209385144e-01,4.751419435042329199e-03,2.713045455440191711e-01
2.076500000000002899e+01,1.882250000000002501e+02,7.247420927435584970e-01,4.721421609502385146e-03,2.705364856469391621e-01
2.087000000000003297e+01,1.882250000000002501e+02,7.255254454666500985e-01,4.693543658388563827e-03,2.697810108749613689e-01
2.097500000000002984e+01,1.882250000000002501e+02,7.262948248094864834e-01,4.667571743648925124e-03,2.690376034468646149e-01
2.108000000000003382e+01,1.882250000000002501e+02,7.270508719800788944e-01,4.643315879637593090e-03,2.683058121402833729e-01
2.118500000000003070e+01,1.882250000000002501e+02,7.277941475742198962e-01,4.620607129902608301e-03,2.675852452958775163e-01
2.129000000000003467e+01,1.882250000000002501e+02,7.285251404700169298e-01,4.599295160179302754e-03,2.668755643698036972e-01
2.139500000000003155e+01,1.882250000000002501e+02,7.292442758951819259e-01,4.579246097289660193e-03,2.661764780075284165e-01
1.309999999999999964e+01,1.889625000000002615e+02,1.766068621819370452e-02,9.663558492474783046e-01,1.598346453432798395e-02
1.320500000000000007e+01,1.889625000000002615e+02,1.947633157453279237e-02,9.630422349672793647e-01,1.748143345818783598e-02
1.331000000000000050e+01,1.889625000000002615e+02,2.165085556873815043e-02,9.590870012110539466e-01,1.926214322020784742e-02
1.341500000000000092e+01,1.889625000000002615e+02,2.426861224075345380e-02,9.543431448020982533e-01,2.138824295714838314e-02
1.352000000000000135e+01,1.889625000000002615e+02,2.743580183989513879e-02,9.486267595318668144e-01,2.393743862823809881e-02
1.362500000000000178e+01,1.889625000000002615e+02,3.128599548569335753e-02,9.417081442479743325e-01,2.700586026633237241e-02
1.373000000000000220e+01,1.889625000000002615e+02,3.598663918585551236e-02,9.333015566740906488e-01,3.071180414005377640e-02
1.383500000000000263e+01,1.889625000000002615e+02,4.174632014245431566e-02,9.230541228225442874e-01,3.519955703500138311e-02
1.394000000000000306e+01,1.889625000000002615e+02,4.882217807224892292e-02,9.105351294322433509e-01,4.064269249550776786e-02
1.404500000000000348e+01,1.889625000000002615e+02,5.752616588349185323e-02,8.952281023621149192e-01,4.724573175439324840e-02
1.415000000000000391e+01,1.889625000000002615e+02,6.822782088688655877e-02,8.765298229224491866e-01,5.524235619066440034e-02
1.425500000000000433e+01,1.889625000000002615e+02,8.134978998632669267e-02,8.537627182628505507e-01,6.488749175082278442e-02
1.436000000000000476e+01,1.889625000000002615e+02,9.735077641500218537e-02,8.262094340532777359e-01,7.643978953172012036e-02
1.446500000000000519e+01,1.889625000000002615e+02,1.166895205440669075e-01,7.931796224316470800e-01,9.013085702428609569e-02
1.457000000000000561e+01,1.889625000000002615e+02,1.397642658668591387e-01,7.541167089591662709e-01,1.061190251739746043e-01
1.467500000000000604e+01,1.889625000000002615e+02,1.668268681229904127e-01,7.087434711616364957e-01,1.244296607153731332e-01
1.478000000000000647e+01,1.889625000000002615e+02,1.978808671913963868e-01,6.572275104936726731e-01,1.448916223149309401e-01
1.488500000000000689e+01,1.889625000000002615e+02,2.325873733556346468e-01,6.003238402143292740e-01,1.670887864300361070e-01
1.499000000000000732e+01,1.889625000000002615e+02,2.702151869154008068e-01,5.394333281168078864e-01,1.903514849677913068e-01
1.509500000000000774e+01,1.889625000000002615e+02,3.096711159814738989e-01,4.765210142089982837e-01,2.138078698095279007e-01
1.520000000000000817e+01,1.889625000000002615e+02,3.496244431116616869e-01,4.138796558700463812e-01,2.364959010182918209e-01
1.530500000000000860e+01,1.889625000000002615e+02,3.887009951102688987e-01,3.537894688860105386e-01,2.575095360037205072e-01
1.541000000000000902e+01,1.889625000000002615e+02,4.256887204349461551e-01,2.981771446464772657e-01,2.761341349185766902e-01
1.551500000000000945e+01,1.889625000000002615e+02,4.596911498578262201e-01,2.483790147246706381e-01,2.919298354175032806e-01
1.562000000000000988e+01,1.889625000000002615e+02,4.901915338141318301e-01,2.050627129347237787e-01,3.047457532511445577e-01
1.572500000000001030e+01,1.889625000000002615e+02,5.170298760461837784e-01,1.682940626048331223e-01,3.146760613489830716e-01
1.583000000000001073e+01,1.889625000000002615e+02,5.403234716765791257e-01,1.376912601098466971e-01,3.219852682135742050e-01
