sepal width (cm),petal width (cm),setosa,versicolor,virginica
3.200000000000001066e+00,7.400000000000001021e-01,7.474125358919898598e-01,2.516879365691870318e-01,8.995275388230799130e-04
3.240000000000001101e+00,7.400000000000001021e-01,7.625288292003665758e-01,2.366747276727209914e-01,7.964431269123666609e-04
3.280000000000001137e+00,7.400000000000001021e-01,7.768241520073470019e-01,2.224702958344798864e-01,7.055521581731740181e-04
3.320000000000001172e+00,7.400000000000001021e-01,7.903108903581561595e-01,2.090636545894625220e-01,6.254550523812261141e-04
3.360000000000001208e+00,7.400000000000001021e-01,8.030072349917632968e-01,1.964378685635337629e-01,5.548964447029919138e-04
3.400000000000001243e+00,7.400000000000001021e-01,8.149361584535903535e-01,1.845710874753834219e-01,4.927540710261972719e-04
3.440000000000001279e+00,7.400000000000001021e-01,8.261244425384997037e-01,1.734375297003636074e-01,4.380277611367596434e-04
3.480000000000001315e+00,7.400000000000001021e-01,8.366017768273505961e-01,1.630083944749770586e-01,3.898286976722537857e-04
3.520000000000001350e+00,7.400000000000001021e-01,8.463999420681244112e-01,1.532526888583564673e-01,3.473690735191345609e-04
3.560000000000001386e+00,7.400000000000001021e-01,8.555520860451730769e-01,1.441379617022542636e-01,3.099522525725815049e-04
3.600000000000001421e+00,7.400000000000001021e-01,8.640920945175214474e-01,1.356309419715308329e-01,2.769635109476254885e-04
3.640000000000001457e+00,7.400000000000001021e-01,8.720540558170147838e-01,1.276980827734171264e-01,2.478614095681481045e-04
3.680000000000001492e+00,7.400000000000001021e-01,8.794718147257809537e-01,1.203060154485073308e-01,2.221698257115484589e-04
3.720000000000001528e+00,7.400000000000001021e-01,8.863786091936765033e-01,1.134219201551428524e-01,1.994706511806288276e-04
3.760000000000001563e+00,7.400000000000001021e-01,8.928067821754441802e-01,1.070138206760229416e-01,1.793971485328957848e-04
3.800000000000001599e+00,7.400000000000001021e-01,8.987875602201262915e-01,1.010508118357287544e-01,1.616279441449159108e-04
3.840000000000001634e+00,7.400000000000001021e-01,9.043508902915277092e-01,9.550322808092248650e-02,1.458816275497965193e-04
3.880000000000001670e+00,7.400000000000001021e-01,9.095253265105180951e-01,9.034276156941582758e-02,1.319119200659613436e-04
3.920000000000001705e+00,7.400000000000001021e-01,9.143379589771171156e-01,8.554253765109445795e-02,1.195033717884196826e-04
3.960000000000001741e+00,7.400000000000001021e-01,9.188143774610684211e-01,8.107715499484555166e-02,1.084675440859189275e-04
4.000000000000001776e+00,7.400000000000001021e-01,9.229786634711447668e-01,7.692269689444584946e-02,9.863963440940029992e-05
4.040000000000001812e+00,7.400000000000001021e-01,9.268534049700721811e-01,7.305671952884516818e-02,8.987550108278602522e-05
4.080000000000001847e+00,7.400000000000001021e-01,9.304597287530708138e-01,6.945822219944672304e-02,8.204904748254300323e-05
4.120000000000001883e+00,7.400000000000001021e-01,9.338173462253918089e-01,6.610760384726914463e-02,7.504992733905316879e-05
4.160000000000001918e+00,7.400000000000001021e-01,9.369446089797652810e-01,6.298660948464974985e-02,6.878153558500794788e-05
4.200000000000001954e+00,7.400000000000001021e-01,9.398585711780415020e-01,6.007826956990185152e-02,6.315925205671626117e-05
4.240000000000001990e+00,7.400000000000001021e-01,9.425750562779856567e-01,5.736683481372575888e-02,5.810890828866631830e-05
4.280000000000002025e+00,7.400000000000001021e-01,9.451087261158677144e-01,5.483770843360120939e-02,5.356545053099836531e-05
4.320000000000002061e+00,7.400000000000001021e-01,9.474731507607215830e-01,5.247737746438426581e-02,4.947177489422855762e-05
4.360000000000002096e+00,7.400000000000001021e-01,9.496808779012858581e-01,5.027334438557447271e-02,4.577771313968379273e-05
2.000000000000000000e+00,7.800000000000001377e-01,1.373016466064319041e-01,8.302076361088820411e-01,3.249071728468599929e-02
2.040000000000000036e+00,7.800000000000001377e-01,1.483662732080840985e-01,8.219837738951490946e-01,2.964995289676679302e-02
2.080000000000000071e+00,7.800000000000001377e-01,1.602079730953293868e-01,8.127630317246357095e-01,2.702899518003482049e-02
2.120000000000000107e+00,7.800000000000001377e-01,1.728545076507397305e-01,8.025325956101709846e-01,2.461289673908934397e-02
2.160000000000000142e+00,7.800000000000001377e-01,1.863291659308197734e-01,7.912832675413001837e-01,2.238756652787998389e-02
2.200000000000000178e+00,7.800000000000001377e-01,2.006496924136638715e-01,7.790105523085859573e-01,2.033975527775012254e-02
2.240000000000000213e+00,7.800000000000001377e-01,2.158271799271589131e-01,7.657157872723171499e-01,1.845703280052392314e-02
2.280000000000000249e+00,7.800000000000001377e-01,2.318649642479040374e-01,7.514072771510327264e-01,1.672775860106334722e-02
2.320000000000000284e+00,7.800000000000001377e-01,2.487575649262888378e-01,7.361013879293820672e-01,1.514104714432902045e-02
2.360000000000000320e+00,7.800000000000001377e-01,2.664897238230106713e-01,7.198235471305188815e-01,1.368672904647042464e-02
2.400000000000000355e+00,7.800000000000001377e-01,2.850355977125163531e-01,7.026090928917573253e-01,1.235530939572634761e-02
2.440000000000000391e+00,7.800000000000001377e-01,3.043581631564978851e-01,6.845039124912521977e-01,1.113792435224971941e-02
2.480000000000000426e+00,7.800000000000001377e-01,3.244088897920165970e-01,6.655648130883379254e-01,1.002629711964550009e-02
2.520000000000000462e+00,7.800000000000001377e-01,3.451277315532958467e-01,6.458595741296618842e-01,9.012694317042295108e-03
2.560000000000000497e+00,7.800000000000001377e-01,3.664434738657889046e-01,6.254666424334197616e-01,8.089883700791253990e-03
2.600000000000000533e+00,7.800000000000001377e-01,3.882744587309216455e-01,6.044744471866325686e-01,7.251094082445852691e-03
2.640000000000000568e+00,7.800000000000001377e-01,4.105296896571036802e-01,5.829803321828186391e-01,6.489978160077706712e-03
2.680000000000000604e+00,7.800000000000001377e-01,4.331102959664502317e-01,5.610891252111184224e-01,5.800578822431348529e-03
2.720000000000000639e+00,7.800000000000001377e-01,4.559113129812478182e-01,5.389113877152770238e-01,5.177299303475075588e-03
2.760000000000000675e+00,7.800000000000001377e-01,4.788237131244138522e-01,5.165614095090437230e-01,4.614877366542438630e-03
2.800000000000000711e+00,7.800000000000001377e-01,5.017366052298897205e-01,4.941550312759256935e-01,4.108363494184724685e-03
2.840000000000000746e+00,7.800000000000001377e-01,5.245395072460719010e-01,4.718073898878289429e-01,3.653102866099160358e-03
2.880000000000000782e+00,7.800000000000001377e-01,5.471245923581994353e-01,4.496306869042827614e-01,3.244720737517772530e-03
2.920000000000000817e+00,7.800000000000001377e-01,5.693888109153061317e-01,4.277320783876541466e-01,2.879110697039760809e-03
2.960000000000000853e+00,7.800000000000001377e-01,5.912358001294731880e-01,4.062117746751779945e-01,2.552425195348908583e-03
3.000000000000000888e+00,7.800000000000001377e-01,6.125775092193364024e-01,3.851614230816228779e-01,2.261067699040750917e-03
3.040000000000000924e+00,7.800000000000001377e-01,6.333354877652827009e-01,3.646628263986809171e-01,2.001685836036368616e-03
3.080000000000000959e+00,7.800000000000001377e-01,6.534418074330536896e-01,3.447870276119855415e-01,1.771164954960710103e-03
3.120000000000000995e+00,7.800000000000001377e-01,6.728396097414179877e-01,3.255937686478609927e-01,1.566621610721054703e-03
3.160000000000001030e+00,7.800000000000001377e-01,6.914832932472784188e-01,3.071313101523814870e-01,1.385396600340117572e-03
3.200000000000001066e+00,7.800000000000001377e-01,7.093383708755264250e-01,2.894365818301718463e-01,1.225047294301696453e-03
3.240000000000001101e+00,7.800000000000001377e-01,7.263810411598834449e-01,2.725356197124542135e-01,1.083339127662392813e-03
3.280000000000001137e+00,7.800000000000001377e-01,7.425975254911626466e-01,2.564442382862930914e-01,9.582362225442304449e-04
3.320000000000001172e+00,7.800000000000001377e-01,7.579832272172691843e-01,2.411688815799676033e-01,8.478912027631989486e-04
3.360000000000001208e+00,7.800000000000001377e-01,7.725417681365362998e-01,2.267075975347729033e-01,7.506343286906450377e-04
3.400000000000001243e+00,7.800000000000001377e-01,7.862839543669432052e-01,2.130510835078885667e-01,6.649621251681697275e-04
3.440000000000001279e+00,7.800000000000001377e-01,7.992267176724783262e-01,2.001837566287222869e-01,5.895256987993170543e-04
3.480000000000001315e+00,7.800000000000001377e-01,8.113920709957204158e-01,1.880848100581157256e-01,5.231189461637800707e-04
3.520000000000001350e+00,7.800000000000001377e-01,8.228061090002330991e-01,1.767292241545253551e-01,4.646668452416936662e-04
3.560000000000001386e+00,7.800000000000001377e-01,8.334980765360483490e-01,1.660887094612924497e-01,4.132140026593443343e-04
3.600000000000001421e+00,7.800000000000001377e-01,8.434995206020100555e-01,1.561325657948510748e-01,3.679136031388846877e-04
3.640000000000001457e+00,7.800000000000001377e-01,8.528435349149638967e-01,1.468284482069170394e-01,3.280168781192065652e-04
3.680000000000001492e+00,7.800000000000001377e-01,8.615641007813155117e-01,1.381430360380671851e-01,2.928631806172032458e-04
3.720000000000001528e+00,7.800000000000001377e-01,8.696955236522909694e-01,1.300426056226903493e-01,2.618707250187958524e-04
3.760000000000001563e+00,7.800000000000001377e-01,8.772719614906930863e-01,1.224935104843447586e-01,2.345280249622312717e-04
3.800000000000001599e+00,7.800000000000001377e-01,8.843270387842667724e-01,1.154625751751690438e-01,2.103860405642296160e-04
3.840000000000001634e+00,7.800000000000001377e-01,8.908935385750464953e-01,1.089174103967082974e-01,1.890510282450687490e-04
3.880000000000001670e+00,7.800000000000001377e-01,8.970031640881032109e-01,1.028266578396026809e-01,1.701780722940456916e-04
3.920000000000001705e+00,7.800000000000001377e-01,9.026863612912352508e-01,9.716017344195204686e-02,1.534652668127901322e-04
3.960000000000001741e+00,7.800000000000001377e-01,9.079721938651534874e-01,9.188915762547458788e-02,1.386485093720874287e-04
4.000000000000001776e+00,7.800000000000001377e-01,9.128882624943585045e-01,8.698624064249918519e-02,1.254968631423401869e-04
4.040000000000001812e+00,7.800000000000001377e-01,9.174606610043122279e-01,8.242553055376879156e-02,1.138084419190427197e-04
4.080000000000001847e+00,7.800000000000001377e-01,9.217139625922445845e-01,7.818263063586042283e-02,1.034067718950509618e-04
4.120000000000001883e+00,7.800000000000001377e-01,9.256712301666306653e-01,7.423463224856136078e-02,9.413758480787416108e-05
4.160000000000001918e+00,7.800000000000001377e-01,9.293540455795197275e-01,7.056008842163502548e-02,8.586599884525302818e-05
4.200000000000001954e+00,7.800000000000001377e-01,9.327825532753472038e-01,6.713897267853470574e-02,7.847404611793555530e-05
4.240000000000001990e+00,7.800000000000001377e-01,9.359755145692657541e-01,6.395262692237967117e-02,7.185850835461784309e-05
4.280000000000002025e+00,7.800000000000001377e-01,9.389503693954112107e-01,6.098370157904527133e-02,6.592902554347664762e-05
4.320000000000002061e+00,7.800000000000001377e-01,9.417233029253434529e-01,5.821609062926934308e-02,6.060644538714772431e-05
4.360000000000002096e+00,7.800000000000001377e-01,9.443093149480770165e-01,5.563486366738021327e-02,5.582138454259393418e-05
2.000000000000000000e+00,8.200000000000001732e-01,1.133382561994657201e-01,8.450147230544593491e-01,4.164702074607494475e-02
2.040000000000000036e+00,8.200000000000001732e-01,1.227074448904822562e-01,8.392047701404029558e-01,3.808778496911473938e-02
2.080000000000000071e+00,8.200000000000001732e-01,1.327810300163397017e-01,8.324217267036372325e-01,3.479724328002295475e-02
2.120000000000000107e+00,8.200000000000001732e-01,1.435938890636908050e-01,8.246482343694746531e-01,3.175787656683459054e-02
2.160000000000000142e+00,8.200000000000001732e-01,1.551786388715615805e-01,8.158683436788235488e-01,2.895301744961492965e-02
2.200000000000000178e+00,8.200000000000001732e-01,1.675647252952855992e-01,8.060684077316163654e-01,2.636686697309796948e-02
2.240000000000000213e+00,8.200000000000001732e-01,1.807774229976553126e-01,7.952380788207998874e-01,2.398449818154477914e-02
2.280000000000000249e+00,8.200000000000001732e-01,1.948367632124428372e-01,7.833713884059898547e-01,2.179184838156729073e-02
2.320000000000000284e+00,8.200000000000001732e-01,2.097564154283097226e-01,7.704678827840779620e-01,1.977570178761231881e-02
2.360000000000000320e+00,8.200000000000001732e-01,2.255425575258745707e-01,7.565337783350681855e-01,1.792366413905733744e-02
2.400000000000000355e+00,8.200000000000001732e-01,2.421927773737578282e-01,7.415830918435786234e-01,1.622413078266363509e-02
2.440000000000000391e+00,8.200000000000001732e-01,2.596950564743819023e-01,7.256386938939964892e-01,1.466624963162160844e-02
2.480000000000000426e+00,8.200000000000001732e-01,2.780268920253467502e-01,7.087332276329690872e-01,1.323988034168421639e-02
2.520000000000000462e+00,8.200000000000001732e-01,2.971546167344179534e-01,6.909098322835158790e-01,1.193555098206630985e-02
2.560000000000000497e+00,8.200000000000001732e-01,3.170329749434045441e-01,6.722226116390022099e-01,1.074441341759317138e-02
2.600000000000000533e+00,8.200000000000001732e-01,3.376050083096610588e-01,6.527367931393048828e-01,9.658198551034131302e-03
2.640000000000000568e+00,8.200000000000001732e-01,3.588022940342759926e-01,6.325285334735968323e-01,8.669172492127123070e-03
2.680000000000000604e+00,8.200000000000001732e-01,3.805455634680199872e-01,6.116843419172206531e-01,7.770094614759451637e-03
2.720000000000000639e+00,8.200000000000001732e-01,4.027457095096121931e-01,5.903001121597294398e-01,6.954178330658342816e-03
2.760000000000000675e+00,8.200000000000001732e-01,4.253051687875303299e-01,5.684797759675853657e-01,6.215055244884237599e-03
2.800000000000000711e+00,8.200000000000001732e-01,4.481196409793235524e-01,5.463336158526443942e-01,5.546743168032088923e-03
2.840000000000000746e+00,8.200000000000001732e-01,4.710800849317794414e-01,5.239762968184958902e-01,4.943618249724669213e-03
2.880000000000000782e+00,8.200000000000001732e-01,4.940749117687489034e-01,5.015246969518863951e-01,4.400391279364635616e-03
2.920000000000000817e+00,8.200000000000001732e-01,5.169922809755215232e-01,4.790956310367121551e-01,3.912087987766319115e-03
2.960000000000000853e+00,8.200000000000001732e-01,5.397223980869834126e-01,4.568035689202391558e-01,3.474032992777525714e-03
3.000000000000000888e+00,8.200000000000001732e-01,5.621597128923307984e-01,4.347584502300114728e-01,3.081836877657771236e-03
3.040000000000000924e+00,8.200000000000001732e-01,5.842049249397357480e-01,4.130636892764574797e-01,2.731385783806837379e-03
3.080000000000000959e+00,8.200000000000001732e-01,6.057667176580738833e-01,3.918144494963914926e-01,2.418832845534533982e-03
3.120000000000000995e+00,8.200000000000001732e-01,6.267631619774227669e-01,3.710962472282182678e-01,2.140590794358912790e-03
3.160000000000001030e+00,8.200000000000001732e-01,6.471227528367178294e-01,3.509839220545331040e-01,1.893325108749102344e-03
3.200000000000001066e+00,8.200000000000001732e-01,6.667850651770178549e-01,3.315409876502544706e-01,1.673947172727625237e-03
3.240000000000001101e+00,8.200000000000001732e-01,6.857010378435448583e-01,3.128193551355912816e-01,1.479607020863903458e-03
3.280000000000001137e+00,8.200000000000001732e-01,7.038329125638943529e-01,2.948594020616799316e-01,1.307685374425807687e-03
3.320000000000001172e+00,8.200000000000001732e-01,7.211538696845138929e-01,2.776903455144679178e-01,1.155784801018362512e-03
3.360000000000001208e+00,8.200000000000001732e-01,7.376474120815497137e-01,2.613308679712282312e-01,1.021719947222106233e-03
3.400000000000001243e+00,8.200000000000001732e-01,7.533065536220201475e-01,2.457899394851955077e-01,9.035068927843981600e-04
3.440000000000001279e+00,8.200000000000001732e-01,7.681328691943692943e-01,2.310677790543426147e-01,7.993517512881566974e-04
3.480000000000001315e+00,8.200000000000001732e-01,7.821354604185705162e-01,2.171569008869790041e-01,7.076386944505011359e-04
