sepal length (cm),petal width (cm),setosa,versicolor,virginica
6.399999999999986144e+00,5.800000000000000711e-01,7.995210476642786723e-01,2.001837824902586438e-01,2.951698454626219695e-04
6.459999999999985754e+00,5.800000000000000711e-01,8.007232680833911154e-01,1.989868095673669735e-01,2.899223492418380520e-04
6.519999999999985363e+00,5.800000000000000711e-01,8.019149810678044554e-01,1.978002317917403052e-01,2.847871404552672586e-04
6.579999999999984972e+00,5.800000000000000711e-01,8.030962502491010291e-01,1.966239881380001664e-01,2.797616128988079931e-04
6.639999999999984581e+00,5.800000000000000711e-01,8.042671396488778601e-01,1.954580171279154954e-01,2.748432232066971956e-04
6.699999999999984190e+00,5.800000000000000711e-01,8.054277136542723481e-01,1.943022568563891328e-01,2.700294893383388102e-04
6.759999999999983800e+00,5.800000000000000711e-01,8.065780369939518080e-01,1.931566450169485138e-01,2.653179890998067186e-04
6.819999999999983409e+00,5.800000000000000711e-01,8.077181747145681934e-01,1.920211189267324592e-01,2.607063586993220157e-04
6.879999999999983018e+00,5.800000000000000711e-01,8.088481921576777811e-01,1.908956155509861918e-01,2.561922913360270017e-04
6.939999999999982627e+00,5.800000000000000711e-01,8.099681549371220424e-01,1.897800715270565597e-01,2.517735358213812457e-04
6.999999999999982236e+00,5.800000000000000711e-01,8.110781289168739194e-01,1.886744231878935418e-01,2.474478952325152663e-04
7.059999999999981846e+00,5.800000000000000711e-01,8.121781801893431796e-01,1.875786065850599538e-01,2.432132255968834768e-04
7.119999999999981455e+00,5.800000000000000711e-01,8.132683750541440659e-01,1.864925575112482137e-01,2.390674346075707501e-04
7.179999999999981064e+00,5.800000000000000711e-01,8.143487799973199159e-01,1.854162115223113860e-01,2.350084803686260722e-04
7.239999999999980673e+00,5.800000000000000711e-01,8.154194616710234156e-01,1.843495039588068651e-01,2.310343701697764476e-04
7.299999999999980282e+00,5.800000000000000711e-01,8.164804868736507126e-01,1.832923699670594153e-01,2.271431592899274298e-04
7.359999999999979892e+00,5.800000000000000711e-01,8.175319225304295001e-01,1.822447445197416804e-01,2.233329498288193519e-04
7.419999999999979501e+00,5.800000000000000711e-01,8.185738356744506339e-01,1.812065624359830984e-01,2.196018895662593727e-04
7.479999999999979110e+00,5.800000000000000711e-01,8.196062934281482804e-01,1.801777584010033628e-01,2.159481708483308574e-04
7.539999999999978719e+00,5.800000000000000711e-01,8.206293629852213778e-01,1.791582669852786192e-01,2.123700294999998834e-04
7.599999999999978328e+00,5.800000000000000711e-01,8.216431115929938578e-01,1.781480226632426167e-01,2.088657437635528893e-04
7.659999999999977938e+00,5.800000000000000711e-01,8.226476065352067435e-01,1.771469598315309757e-01,2.054336332623112515e-04
7.719999999999977547e+00,5.800000000000000711e-01,8.236429151152456773e-01,1.761550128267652393e-01,2.020720579890523071e-04
7.779999999999977156e+00,5.800000000000000711e-01,8.246291046397922209e-01,1.751721159428892283e-01,1.987794173186196317e-04
7.839999999999976765e+00,5.800000000000000711e-01,8.256062424028977054e-01,1.741982034480581421e-01,1.955541490441736958e-04
4.299999999999999822e+00,6.200000000000001066e-01,7.069767285558302694e-01,2.921714746630690862e-01,8.517967811006940410e-04
4.359999999999999432e+00,6.200000000000001066e-01,7.088155772873638849e-01,2.903498624636110526e-01,8.345602490251947036e-04
4.419999999999999041e+00,6.200000000000001066e-01,7.106420360483461929e-01,2.885402522875421538e-01,8.177116641115958397e-04
4.479999999999998650e+00,6.200000000000001066e-01,7.124561013280164001e-01,2.867426566603842319e-01,8.012420115993266123e-04
4.539999999999998259e+00,6.200000000000001066e-01,7.142577717510193436e-01,2.849570857662963586e-01,7.851424826842742354e-04
4.599999999999997868e+00,6.200000000000001066e-01,7.160470480429181883e-01,2.831835474869119906e-01,7.694044701697916712e-04
4.659999999999997478e+00,6.200000000000001066e-01,7.178239329953800540e-01,2.814220474404272587e-01,7.540195641926960126e-04
4.719999999999997087e+00,6.200000000000001066e-01,7.195884314310602159e-01,2.796725890209161292e-01,7.389795480236564709e-04
4.779999999999996696e+00,6.200000000000001066e-01,7.213405501682210730e-01,2.779351734378375238e-01,7.242763939413384691e-04
4.839999999999996305e+00,6.200000000000001066e-01,7.230802979851103096e-01,2.762097997557100282e-01,7.099022591796589569e-04
4.899999999999995914e+00,6.200000000000001066e-01,7.248076855841343313e-01,2.744964649339181606e-01,6.958494819474451802e-04
4.959999999999995524e+00,6.200000000000001066e-01,7.265227255558504016e-01,2.727951638666296641e-01,6.821105775198554920e-04
5.019999999999995133e+00,6.200000000000001066e-01,7.282254323428094533e-01,2.711058894227897365e-01,6.686782344007852642e-04
5.079999999999994742e+00,6.200000000000001066e-01,7.299158222032752219e-01,2.694286324861692727e-01,6.555453105555871050e-04
5.139999999999994351e+00,6.200000000000001066e-01,7.315939131748478985e-01,2.677633819954386984e-01,6.427048297133090360e-04
5.199999999999993960e+00,6.200000000000001066e-01,7.332597250380189502e-01,2.661101249842433014e-01,6.301499777377141294e-04
5.259999999999993570e+00,6.200000000000001066e-01,7.349132792796825298e-01,2.644688466212511968e-01,6.178740990663029314e-04
5.319999999999993179e+00,6.200000000000001066e-01,7.365545990566257917e-01,2.628395302501576603e-01,6.058706932165462298e-04
5.379999999999992788e+00,6.200000000000001066e-01,7.381837091590305322e-01,2.612221574296109683e-01,5.941334113585259626e-04
5.439999999999992397e+00,6.200000000000001066e-01,7.398006359739989213e-01,2.596167079730479221e-01,5.826560529531784900e-04
5.499999999999992006e+00,6.200000000000001066e-01,7.414054074491367441e-01,2.580231599884078575e-01,5.714325624553251264e-04
5.559999999999991616e+00,6.200000000000001066e-01,7.429980530562074748e-01,2.564414899177119289e-01,5.604570260806600833e-04
5.619999999999991225e+00,6.200000000000001066e-01,7.445786037548873804e-01,2.548716725764768043e-01,5.497236686358450506e-04
5.679999999999990834e+00,6.200000000000001066e-01,7.461470919566348670e-01,2.533136811929542209e-01,5.392268504109060459e-04
5.739999999999990443e+00,6.200000000000001066e-01,7.477035514886993806e-01,2.517674874471675928e-01,5.289610641330473898e-04
5.799999999999990052e+00,6.200000000000001066e-01,7.492480175582877377e-01,2.502330615097312916e-01,5.189209319810601144e-04
5.859999999999989662e+00,6.200000000000001066e-01,7.507805267169058716e-01,2.487103720804345608e-01,5.091012026594574427e-04
5.919999999999989271e+00,6.200000000000001066e-01,7.523011168248964209e-01,2.471993864265720764e-01,4.994967485314833139e-04
5.979999999999988880e+00,6.200000000000001066e-01,7.538098270161860404e-01,2.457000704210036690e-01,4.901025628101425297e-04
6.039999999999988489e+00,6.200000000000001066e-01,7.553066976632633045e-01,2.442123885799304395e-01,4.809137568063746437e-04
6.099999999999988098e+00,6.200000000000001066e-01,7.567917703423983067e-01,2.427363041003682553e-01,4.719255572335306860e-04
6.159999999999987708e+00,6.200000000000001066e-01,7.582650877991268246e-01,2.412717788973059163e-01,4.631333035672807004e-04
6.219999999999987317e+00,6.200000000000001066e-01,7.597266939140037145e-01,2.398187736405362203e-01,4.545324454600993135e-04
6.279999999999986926e+00,6.200000000000001066e-01,7.611766336686474066e-01,2.383772477911431098e-01,4.461185402094583431e-04
6.339999999999986535e+00,6.200000000000001066e-01,7.626149531120880454e-01,2.369471596376329925e-01,4.378872502788832069e-04
6.399999999999986144e+00,6.200000000000001066e-01,7.640416993274252722e-01,2.355284663317036009e-01,4.298343408710207864e-04
6.459999999999985754e+00,6.200000000000001066e-01,7.654569203988188519e-01,2.341211239236294095e-01,4.219556775518467219e-04
6.519999999999985363e+00,6.200000000000001066e-01,7.668606653788097027e-01,2.327250873972649958e-01,4.142472239251988246e-04
6.579999999999984972e+00,6.200000000000001066e-01,7.682529842559987499e-01,2.313403107046445029e-01,4.067050393567528182e-04
6.639999999999984581e+00,6.200000000000001066e-01,7.696339279230763886e-01,2.299667468001770354e-01,3.993252767466414616e-04
6.699999999999984190e+00,6.200000000000001066e-01,7.710035481452247597e-01,2.286043476744255010e-01,3.921041803498566294e-04
6.759999999999983800e+00,6.200000000000001066e-01,7.723618975288950583e-01,2.272530643874613177e-01,3.850380836436191937e-04
6.819999999999983409e+00,6.200000000000001066e-01,7.737090294909758637e-01,2.259128471017832485e-01,3.781234072408768830e-04
6.879999999999983018e+00,6.200000000000001066e-01,7.750449982283466044e-01,2.245836451148043866e-01,3.713566568491491146e-04
6.939999999999982627e+00,6.200000000000001066e-01,7.763698586878388097e-01,2.232654068908872802e-01,3.647344212738613573e-04
6.999999999999982236e+00,6.200000000000001066e-01,7.776836665366014811e-01,2.219580800929330799e-01,3.582533704654114947e-04
7.059999999999981846e+00,6.200000000000001066e-01,7.789864781328815768e-01,2.206616116135094174e-01,3.519102536091354657e-04
7.119999999999981455e+00,6.200000000000001066e-01,7.802783504972218287e-01,2.193759476055208990e-01,3.457018972574104222e-04
7.179999999999981064e+00,6.200000000000001066e-01,7.815593412840847742e-01,2.181010335124120847e-01,3.396252035030962934e-04
7.239999999999980673e+00,6.200000000000001066e-01,7.828295087539062225e-01,2.168368140979004266e-01,3.336771481935538338e-04
7.299999999999980282e+00,6.200000000000001066e-01,7.840889117455777102e-01,2.155832334752378621e-01,3.278547791844689356e-04
7.359999999999979892e+00,6.200000000000001066e-01,7.853376096493729364e-01,2.143402351359942060e-01,3.221552146327212856e-04
7.419999999999979501e+00,6.200000000000001066e-01,7.865756623803056291e-01,2.131077619783668942e-01,3.165756413275734420e-04
7.479999999999979110e+00,6.200000000000001066e-01,7.878031303519386075e-01,2.118857563350020345e-01,3.111133130593923888e-04
7.539999999999978719e+00,6.200000000000001066e-01,7.890200744506298269e-01,2.106741600003448622e-01,3.057655490252386807e-04
7.599999999999978328e+00,6.200000000000001066e-01,7.902265560102337272e-01,2.094729142574959235e-01,3.005297322705353415e-04
7.659999999999977938e+00,6.200000000000001066e-01,7.914226367872428947e-01,2.082819599045910297e-01,2.954033081661535829e-04
7.719999999999977547e+00,6.200000000000001066e-01,7.926083789363868037e-01,2.071012372806930735e-01,2.903837829201844274e-04
7.779999999999977156e+00,6.200000000000001066e-01,7.937838449866742030e-01,2.059306862912020364e-01,2.854687221237161144e-04
7.839999999999976765e+00,6.200000000000001066e-01,7.949490978178932465e-01,2.047702464327769978e-01,2.806557493299178738e-04
4.299999999999999822e+00,6.600000000000000311e-01,6.583097133158049008e-01,3.404290804034834639e-01,1.261206280711730295e-03
4.359999999999999432e+00,6.600000000000000311e-01,6.603726164426384493e-01,3.383920084268927098e-01,1.235375130468857000e-03
4.419999999999999041e+00,6.600000000000000311e-01,6.624238049993600441e-01,3.363660732762346894e-01,1.210121724405304171e-03
4.479999999999998650e+00,6.600000000000000311e-01,6.644632305852572474e-01,3.343513364957821921e-01,1.185432918960624112e-03
4.539999999999998259e+00,6.600000000000000311e-01,6.664908474179122022e-01,3.323478567230196412e-01,1.161295859068140097e-03
4.599999999999997868e+00,6.600000000000000311e-01,6.685066123108650560e-01,3.303556897166485817e-01,1.137697972486350576e-03
4.659999999999997478e+00,6.600000000000000311e-01,6.705104846503520122e-01,3.283748883854344380e-01,1.114626964213686179e-03
4.719999999999997087e+00,6.600000000000000311e-01,6.725024263711614214e-01,3.264055028178520779e-01,1.092070810986451495e-03
4.779999999999996696e+00,6.600000000000000311e-01,6.744824019316378871e-01,3.244475803125024260e-01,1.070017755859800678e-03
4.839999999999996305e+00,6.600000000000000311e-01,6.764503782878682481e-01,3.225011654092603819e-01,1.048456302871473905e-03
4.899999999999995914e+00,6.600000000000000311e-01,6.784063248670916257e-01,3.205662999211203457e-01,1.027375211788042041e-03
4.959999999999995524e+00,6.600000000000000311e-01,6.803502135403604045e-01,3.186430229667062686e-01,1.006763492933309334e-03
5.019999999999995133e+00,6.600000000000000311e-01,6.822820185944923344e-01,3.167313710034092011e-01,9.866104020985675110e-04
5.079999999999994742e+00,6.600000000000000311e-01,6.842017167033466185e-01,3.148313778611191438e-01,9.669054355342228358e-04
5.139999999999994351e+00,6.600000000000000311e-01,6.861092868984580706e-01,3.129430747765195586e-01,9.476383250224345266e-04
5.199999999999993960e+00,6.600000000000000311e-01,6.880047105390650897e-01,3.110664904279046294e-01,9.287990330302403359e-04
5.259999999999993570e+00,6.600000000000000311e-01,6.898879712815644272e-01,3.092016509704929583e-01,9.103777479427051407e-04
5.319999999999993179e+00,6.600000000000000311e-01,6.917590550484257195e-01,3.073485800721987293e-01,8.923648793755162897e-04
5.379999999999992788e+00,6.600000000000000311e-01,6.936179499966019790e-01,3.055072989498314184e-01,8.747510535664987852e-04
5.439999999999992397e+00,6.600000000000000311e-01,6.954646464854650212e-01,3.036778264056895771e-01,8.575271088454263424e-04
5.499999999999992006e+00,6.600000000000000311e-01,6.972991370443020198e-01,3.018601788645164929e-01,8.406840911815329897e-04
5.559999999999991616e+00,6.600000000000000311e-01,6.991214163394025016e-01,3.000543704107895282e-01,8.242132498080685090e-04
5.619999999999991225e+00,6.600000000000000311e-01,7.009314811407700851e-01,2.982604128263066090e-01,8.081060329232152110e-04
5.679999999999990834e+00,6.600000000000000311e-01,7.027293302884883852e-01,2.964783156280450527e-01,7.923540834667070669e-04
5.739999999999990443e+00,6.600000000000000311e-01,7.045149646587709480e-01,2.947080861062575941e-01,7.769492349714207701e-04
5.799999999999990052e+00,6.600000000000000311e-01,7.062883871297289673e-01,2.929497293627818522e-01,7.618835074892035299e-04
5.859999999999989662e+00,6.600000000000000311e-01,7.080496025468835386e-01,2.912032483495261559e-01,7.471491035901978465e-04
5.919999999999989271e+00,6.600000000000000311e-01,7.097986176884492071e-01,2.894686439071158524e-01,7.327384044349139749e-04
5.979999999999988880e+00,6.600000000000000311e-01,7.115354412304262244e-01,2.877459148036555225e-01,7.186439659182239153e-04
6.039999999999988489e+00,6.600000000000000311e-01,7.132600837115173897e-01,2.860350577735980560e-01,7.048585148845455282e-04
6.099999999999988098e+00,6.600000000000000311e-01,7.149725574979067799e-01,2.843360675566797280e-01,6.913749454133426894e-04
6.159999999999987708e+00,6.600000000000000311e-01,7.166728767479214612e-01,2.826489369369042937e-01,6.781863151741913259e-04
6.219999999999987317e+00,6.600000000000000311e-01,7.183610573766050500e-01,2.809736567815445119e-01,6.652858418505101443e-04
6.279999999999986926e+00,6.600000000000000311e-01,7.200371170202246596e-01,2.793102160801441691e-01,6.526668996311808454e-04
6.339999999999986535e+00,6.600000000000000311e-01,7.217010750007443187e-01,2.776586019834864638e-01,6.403230157691592412e-04
6.399999999999986144e+00,6.600000000000000311e-01,7.233529522902758524e-01,2.760187998425178701e-01,6.282478672062679140e-04
6.459999999999985754e+00,6.600000000000000311e-01,7.249927714755456387e-01,2.743907932471911781e-01,6.164352772632479809e-04
6.519999999999985363e+00,6.600000000000000311e-01,7.266205567223856798e-01,2.727745640652201042e-01,6.048792123942766524e-04
6.579999999999984972e+00,6.600000000000000311e-01,7.282363337402841807e-01,2.711700924807107782e-01,5.935737790050041839e-04
6.639999999999984581e+00,6.600000000000000311e-01,7.298401297470069604e-01,2.695773570326598367e-01,5.825132203332853602e-04
6.699999999999984190e+00,6.600000000000000311e-01,7.314319734333141199e-01,2.679963346532940882e-01,5.716919133917004216e-04
6.759999999999983800e+00,6.600000000000000311e-01,7.330118949277943941e-01,2.664270007062346513e-01,5.611043659709900443e-04
6.819999999999983409e+00,6.600000000000000311e-01,7.345799257618337297e-01,2.648693290244626963e-01,5.507452137035090444e-04
