sepal width (cm),petal length (cm),setosa,versicolor,virginica
2.560000000000000497e+00,1.983333333333333837e+00,7.881461812222765317e-01,2.110374393189630438e-01,8.163794587603967479e-04
2.600000000000000533e+00,1.983333333333333837e+00,8.027747813141387079e-01,1.964818224388260592e-01,7.433962470352460010e-04
2.640000000000000568e+00,1.983333333333333837e+00,8.164648897612615253e-01,1.828575859635135636e-01,6.775242752250526957e-04
2.680000000000000604e+00,1.983333333333333837e+00,8.292384276702696733e-01,1.701434724914049901e-01,6.180998383253444653e-04
2.720000000000000639e+00,1.983333333333333837e+00,8.411246513781268641e-01,1.583108366301358982e-01,5.645119917371493965e-04
2.760000000000000675e+00,1.983333333333333837e+00,8.521586182363238837e-01,1.473251820960063685e-01,5.161996676695943713e-04
2.800000000000000711e+00,1.983333333333333837e+00,8.623797377404789355e-01,1.371476133392563468e-01,4.726489202645658234e-04
2.840000000000000746e+00,1.983333333333333837e+00,8.718304469835393977e-01,1.277361627920884091e-01,4.333902243721842666e-04
2.880000000000000782e+00,1.983333333333333837e+00,8.805550352029317684e-01,1.190469690077303189e-01,3.979957893378172225e-04
2.920000000000000817e+00,1.983333333333333837e+00,8.885986297815355872e-01,1.110352933426254490e-01,3.660768758389045582e-04
2.960000000000000853e+00,1.983333333333333837e+00,8.960063459019055321e-01,1.036563729762292052e-01,3.372811218652185306e-04
3.000000000000000888e+00,1.983333333333333837e+00,9.028225942724213970e-01,9.686611583274612469e-02,3.112898948324237833e-04
3.040000000000000924e+00,1.983333333333333837e+00,9.090905358350073184e-01,9.062164847287380864e-02,2.878156921189126594e-04
3.080000000000000959e+00,1.983333333333333837e+00,9.148516688657993834e-01,8.488173152068706484e-02,2.665996135134708340e-04
3.120000000000000995e+00,1.983333333333333837e+00,9.201455320519772441e-01,7.960705902054905636e-02,2.474089274736606574e-04
3.160000000000001030e+00,1.983333333333333837e+00,9.250095066063597216e-01,7.476045864383169814e-02,2.300347498085705117e-04
3.200000000000001066e+00,1.983333333333333837e+00,9.294787009193804517e-01,7.030700923136078140e-02,2.142898492587976119e-04
3.240000000000001101e+00,1.983333333333333837e+00,9.335859023392744094e-01,6.621409107065875932e-02,2.000065900667477104e-04
3.280000000000001137e+00,1.983333333333333837e+00,9.373615821614104116e-01,6.245138282116000084e-02,1.870350174294273954e-04
3.320000000000001172e+00,1.983333333333333837e+00,9.408339415969257935e-01,5.899081731511283955e-02,1.752410879613623673e-04
3.360000000000001208e+00,1.983333333333333837e+00,9.440289882306613922e-01,5.580650672523677219e-02,1.645050441017675510e-04
3.400000000000001243e+00,1.983333333333333837e+00,9.469706341650472314e-01,5.287464590612923204e-02,1.547199288235997594e-04
3.440000000000001279e+00,1.983333333333333837e+00,9.496808086129322479e-01,5.017340115203888090e-02,1.457902350289415924e-04
3.480000000000001315e+00,1.983333333333333837e+00,9.521795791100300388e-01,4.768279020737535567e-02,1.376306825944808524e-04
3.520000000000001350e+00,1.983333333333333837e+00,9.544852767495609625e-01,4.538455813534687799e-02,1.301651150921406634e-04
3.560000000000001386e+00,1.983333333333333837e+00,9.566146218958615499e-01,4.326205259646346418e-02,1.233255076749898858e-04
3.600000000000001421e+00,1.983333333333333837e+00,9.585828477181826957e-01,4.130010120440750360e-02,1.170510774097683888e-04
3.640000000000001457e+00,1.983333333333333837e+00,9.604038196146342798e-01,3.948489289798298718e-02,1.112874873826728421e-04
3.680000000000001492e+00,1.983333333333333837e+00,9.620901491864610744e-01,3.780386467739827588e-02,1.059861361406481099e-04
3.720000000000001528e+00,1.983333333333333837e+00,9.636533018927861960e-01,3.624559458281161745e-02,1.011035244019922594e-04
3.760000000000001563e+00,1.983333333333333837e+00,9.651036978836078362e-01,3.479970142495929231e-02,9.660069143269011858e-05
3.800000000000001599e+00,1.983333333333333837e+00,9.664508057909761973e-01,3.345675149502134321e-02,9.244271400250400562e-05
3.840000000000001634e+00,1.983333333333333837e+00,9.677032294700966819e-01,3.220817226852398102e-02,8.859826137934861999e-05
3.880000000000001670e+00,1.983333333333333837e+00,9.688687878369178774e-01,3.104617296271147686e-02,8.503920037052449044e-05
3.920000000000001705e+00,1.983333333333333837e+00,9.699545880580260349e-01,2.996367169701455099e-02,8.174024495933356559e-05
3.960000000000001741e+00,1.983333333333333837e+00,9.709670924220712429e-01,2.895422893232414349e-02,7.867864560447800765e-05
4.000000000000001776e+00,1.983333333333333837e+00,9.719121792675172733e-01,2.801198681872270335e-02,7.583391376007990730e-05
4.040000000000001812e+00,1.983333333333333837e+00,9.727951983658226220e-01,2.713161405654564498e-02,7.318757763176514885e-05
4.080000000000001847e+00,1.983333333333333837e+00,9.736210211675832005e-01,2.630825586681016445e-02,7.072296560672495461e-05
4.120000000000001883e+00,1.983333333333333837e+00,9.743940863159180621e-01,2.553748866989950794e-02,6.842501418238596119e-05
4.160000000000001918e+00,1.983333333333333837e+00,9.751184408198698694e-01,2.481527908256040901e-02,6.628009756980360475e-05
4.200000000000001954e+00,1.983333333333333837e+00,9.757977772634057745e-01,2.413794686012868049e-02,6.427587646546359162e-05
4.240000000000001990e+00,1.983333333333333837e+00,9.764354674048053573e-01,2.350213143142390951e-02,6.240116377070660536e-05
4.280000000000002025e+00,1.983333333333333837e+00,9.770345924983033781e-01,2.290476169640285817e-02,6.064580529363896872e-05
4.320000000000002061e+00,1.983333333333333837e+00,9.775979706460118379e-01,2.234302878029165509e-02,5.900057369649826374e-05
4.360000000000002096e+00,1.983333333333333837e+00,9.781281814641656913e-01,2.181436146167980289e-02,5.745707415437590650e-05
2.000000000000000000e+00,2.081666666666666998e+00,4.231847941535890611e-01,5.727324985951394165e-01,4.082707251271521474e-03
2.040000000000000036e+00,2.081666666666666998e+00,4.458915558516550748e-01,5.503917417588988226e-01,3.716702389446020251e-03
2.080000000000000071e+00,2.081666666666666998e+00,4.689704201670910066e-01,5.276456223019588831e-01,3.383957530950148368e-03
2.120000000000000107e+00,2.081666666666666998e+00,4.923113877150096518e-01,5.046074871824154373e-01,3.081125102574995903e-03
2.160000000000000142e+00,2.081666666666666998e+00,5.157967663700137040e-01,4.813979465337053232e-01,2.805287096280869186e-03
2.200000000000000178e+00,2.081666666666666998e+00,5.393035955418693517e-01,4.581425130556177616e-01,2.553891402512764412e-03
2.240000000000000213e+00,2.081666666666666998e+00,5.627063818595786637e-01,4.349689217875459257e-01,2.324696352875371512e-03
2.280000000000000249e+00,2.081666666666666998e+00,5.858800200249325574e-01,4.120042572947238413e-01,2.115722680343642970e-03
2.320000000000000284e+00,2.081666666666666998e+00,6.087027535984592674e-01,3.893720341736384150e-01,1.925212227902301561e-03
2.360000000000000320e+00,2.081666666666666998e+00,6.310590236476144588e-01,3.671893835380300453e-01,1.751592814355491410e-03
2.400000000000000355e+00,2.081666666666666998e+00,6.528420597169316553e-01,3.455644915774985781e-01,1.593448705569769841e-03
2.440000000000000391e+00,2.081666666666666998e+00,6.739560869008517363e-01,3.245944169488775288e-01,1.449496150270716214e-03
2.480000000000000426e+00,2.081666666666666998e+00,6.943180526374671535e-01,3.043633839293707344e-01,1.318563433162109940e-03
2.520000000000000462e+00,2.081666666666666998e+00,7.138588136021758457e-01,2.849416115116265580e-01,1.199574886197500492e-03
2.560000000000000497e+00,2.081666666666666998e+00,7.325237624663172298e-01,2.663846992421902149e-01,1.091538291492470973e-03
2.600000000000000533e+00,2.081666666666666998e+00,7.502729119979272276e-01,2.487335528879539848e-01,9.935351141188253181e-04
2.640000000000000568e+00,2.081666666666666998e+00,7.670804863606225377e-01,2.320148006153813225e-01,9.047130239961442876e-04
2.680000000000000604e+00,2.081666666666666998e+00,7.829340939500758489e-01,2.162416258459137763e-01,8.242802040104827040e-04
2.720000000000000639e+00,2.081666666666666998e+00,7.978335714382250865e-01,2.014149275675990169e-01,7.515009941759511966e-04
2.760000000000000675e+00,2.081666666666666998e+00,8.117895948804888517e-01,1.875247126345594151e-01,6.856924849517837071e-04
2.800000000000000711e+00,2.081666666666666998e+00,8.248221518175055111e-01,1.745516264408849549e-01,6.262217416093696651e-04
2.840000000000000746e+00,2.081666666666666998e+00,8.369589599904654342e-01,1.624685365988615127e-01,5.725034106730803171e-04
2.880000000000000782e+00,2.081666666666666998e+00,8.482339056206258388e-01,1.512420968548627564e-01,5.239975245115047631e-04
2.920000000000000817e+00,2.081666666666666998e+00,8.586855591984249303e-01,1.408342334237184801e-01,4.802073778565881597e-04
2.960000000000000853e+00,2.081666666666666998e+00,8.683558111522379219e-01,1.312035114493614874e-01,4.406773984007323220e-04
3.000000000000000888e+00,2.081666666666666998e+00,8.772886549963933023e-01,1.223063540316948056e-01,4.049909719119282000e-04
3.040000000000000924e+00,2.081666666666666998e+00,8.855291325295066018e-01,1.140980992597330906e-01,3.727682107603060642e-04
3.080000000000000959e+00,2.081666666666666998e+00,8.931224448900634272e-01,1.065338914356144251e-01,3.436636743221095094e-04
3.120000000000000995e+00,2.081666666666666998e+00,9.001132249525884976e-01,9.956941098561714054e-02,3.173640617943024691e-04
3.160000000000001030e+00,2.081666666666666998e+00,9.065449605821412904e-01,9.316145351380208939e-02,2.935859040567106938e-04
3.200000000000001066e+00,2.081666666666666998e+00,9.124595544052386265e-01,8.726837231188427912e-02,2.720732828769600376e-04
3.240000000000001101e+00,2.081666666666666998e+00,9.178970036581352021e-01,8.185040073753094281e-02,2.525956043338119868e-04
3.280000000000001137e+00,2.081666666666666998e+00,9.228951829651313998e-01,7.686987158488316207e-02,2.349454499853847230e-04
3.320000000000001172e+00,2.081666666666666998e+00,9.274897132197079674e-01,7.229135025535578241e-02,2.189365249361735553e-04
3.360000000000001208e+00,2.081666666666666998e+00,9.317139007688457486e-01,6.808169751392130487e-02,2.044017172329011328e-04
3.400000000000001243e+00,2.081666666666666998e+00,9.355987325678393196e-01,6.421007615375148858e-02,1.911912784093138386e-04
3.440000000000001279e+00,2.081666666666666998e+00,9.391729146674782092e-01,6.064791420172301745e-02,1.791711307988701034e-04
3.480000000000001315e+00,2.081666666666666998e+00,9.424629431593233297e-01,5.736883553707266409e-02,1.682213036040684545e-04
3.520000000000001350e+00,2.081666666666666998e+00,9.454931984264499656e-01,5.434856707683300564e-02,1.582344967169940504e-04
3.560000000000001386e+00,2.081666666666666998e+00,9.482860551536972382e-01,5.156483007737708291e-02,1.491147689257624133e-04
3.600000000000001421e+00,2.081666666666666998e+00,9.508620020007376716e-01,4.899722165389054640e-02,1.407763453717418480e-04
3.640000000000001457e+00,2.081666666666666998e+00,9.532397661134663913e-01,4.662709134865882649e-02,1.331425378747542511e-04
3.680000000000001492e+00,2.081666666666666998e+00,9.554364387406780734e-01,4.443741648838236968e-02,1.261447709394572557e-04
3.720000000000001528e+00,2.081666666666666998e+00,9.574675991409044018e-01,4.241267915327944643e-02,1.197217058161853385e-04
3.760000000000001563e+00,2.081666666666666998e+00,9.593474347223055476e-01,4.053874682285592973e-02,1.138184548384134879e-04
3.800000000000001599e+00,2.081666666666666998e+00,9.610888559738685055e-01,3.880275814780211746e-02,1.083858783293941471e-04
3.840000000000001634e+00,2.081666666666666998e+00,9.627036052373274533e-01,3.719301480606845844e-02,1.033799566041530691e-04
3.880000000000001670e+00,2.081666666666666998e+00,9.642023587545468510e-01,3.569888001551183715e-02,9.876122994136999321e-05
3.920000000000001705e+00,2.081666666666666998e+00,9.655948217217675822e-01,3.431068397840924405e-02,9.449429982320442457e-05
3.960000000000001741e+00,2.081666666666666998e+00,9.668898163057486617e-01,3.301963630904276858e-02,9.054738520855907342e-05
4.000000000000001776e+00,2.081666666666666998e+00,9.680953627411498230e-01,3.181774533075773514e-02,8.689192809256844684e-05
4.040000000000001812e+00,2.081666666666666998e+00,9.692187537453337276e-01,3.069774401157214505e-02,8.350224309412916462e-05
4.080000000000001847e+00,2.081666666666666998e+00,9.702666225661341626e-01,2.965302222757468242e-02,8.035520629105289661e-05
4.120000000000001883e+00,2.081666666666666998e+00,9.712450050283432113e-01,2.867756499267697795e-02,7.742997897979743568e-05
4.160000000000001918e+00,2.081666666666666998e+00,9.721593959725842726e-01,2.776589626494790908e-02,7.470776246783112924e-05
4.200000000000001954e+00,2.081666666666666998e+00,9.730148004913703463e-01,2.691302792822167916e-02,7.217158040801559173e-05
4.240000000000001990e+00,2.081666666666666998e+00,9.738157803659445166e-01,2.611441354850108088e-02,6.980608555429452665e-05
4.280000000000002025e+00,2.081666666666666998e+00,9.745664960974786961e-01,2.536590651436500254e-02,6.759738815614400995e-05
4.320000000000002061e+00,2.081666666666666998e+00,9.752707449100933568e-01,2.466372218639028766e-02,6.553290351631423766e-05
4.360000000000002096e+00,2.081666666666666998e+00,9.759319950830905865e-01,2.400440370039578705e-02,6.360121651369059215e-05
2.000000000000000000e+00,2.180000000000000604e+00,3.514514696180659481e-01,6.432769152226626153e-01,5.271615159271453993e-03
2.040000000000000036e+00,2.180000000000000604e+00,3.722679762777033052e-01,6.229268175354246706e-01,4.805206186872049319e-03
2.080000000000000071e+00,2.180000000000000604e+00,3.937483356942719226e-01,6.018695928443316134e-01,4.382071461396478719e-03
2.120000000000000107e+00,2.180000000000000604e+00,4.158190790981143303e-01,5.801834054069735513e-01,3.997515494912029857e-03
2.160000000000000142e+00,2.180000000000000604e+00,4.383940615024462528e-01,5.579584695399419925e-01,3.647468957611720020e-03
2.200000000000000178e+00,2.180000000000000604e+00,4.613753804793443436e-01,5.352962177199889204e-01,3.328401800666641423e-03
2.240000000000000213e+00,2.180000000000000604e+00,4.846548086530931276e-01,5.123079443792581955e-01,3.037246967648770096e-03
2.280000000000000249e+00,2.180000000000000604e+00,5.081157205946604805e-01,4.891129460234672210e-01,2.771333381872406916e-03
2.320000000000000284e+00,2.180000000000000604e+00,5.316354579198947494e-01,4.658362149308060141e-01,2.528327149299258638e-03
2.360000000000000320e+00,2.180000000000000604e+00,5.550880403184395018e-01,4.426057795520582649e-01,2.306180129502138736e-03
2.400000000000000355e+00,2.180000000000000604e+00,5.783470991729933175e-01,4.195498156320754402e-01,2.103085194931309573e-03
2.440000000000000391e+00,2.180000000000000604e+00,6.012888883585938427e-01,3.967936740224105585e-01,1.917437618995683620e-03
2.480000000000000426e+00,2.180000000000000604e+00,6.237952168282994148e-01,3.744569810638863072e-01,1.747802107814390134e-03
2.520000000000000462e+00,2.180000000000000604e+00,6.457561513030439793e-01,3.526509636724226571e-01,1.592885024533313579e-03
2.560000000000000497e+00,2.180000000000000604e+00,6.670723545819648992e-01,3.314761340600816952e-01,1.451511357953419457e-03
2.600000000000000533e+00,2.180000000000000604e+00,6.876569536515960701e-01,3.110204403781113847e-01,1.322605970292532436e-03
2.640000000000000568e+00,2.180000000000000604e+00,7.074368684007578123e-01,2.913579529649684696e-01,1.205178634273664081e-03
2.680000000000000604e+00,2.180000000000000604e+00,7.263535719775462418e-01,2.725481156740252597e-01,1.098312348428416270e-03
2.720000000000000639e+00,2.180000000000000604e+00,7.443632931520886009e-01,2.546355524378388080e-01,1.001154410072713609e-03
2.760000000000000675e+00,2.180000000000000604e+00,7.614367055239409376e-01,2.376503847430222749e-01,9.129097330367386739e-04
2.800000000000000711e+00,2.180000000000000604e+00,7.775581751579307976e-01,2.216089889185595685e-01,8.328359235095858385e-04
2.840000000000000746e+00,2.180000000000000604e+00,7.927246557039467900e-01,2.065151046253442535e-01,7.602396707088903468e-04
