sepal length (cm),sepal width (cm),setosa,versicolor,virginica
7.719999999999977547e+00,2.560000000000000497e+00,3.677226493875699470e-03,3.251673425583413990e-01,6.711554309477828495e-01
7.779999999999977156e+00,2.560000000000000497e+00,3.584699736776235726e-03,3.236009664740415737e-01,6.728143337891820952e-01
7.839999999999976765e+00,2.560000000000000497e+00,3.499222492196025439e-03,3.221159914075815700e-01,6.743847861002224553e-01
4.299999999999999822e+00,2.600000000000000533e+00,8.330706307917503661e-01,1.279332239690110784e-01,3.899614523923845832e-02
4.359999999999999432e+00,2.600000000000000533e+00,8.016818497401211330e-01,1.499544338150310963e-01,4.836371644484779853e-02
4.419999999999999041e+00,2.600000000000000533e+00,7.656161946907227289e-01,1.747249070115284575e-01,5.965889829774892461e-02
4.479999999999998650e+00,2.600000000000000533e+00,7.248558125927094808e-01,2.020700616347149980e-01,7.307412577257557662e-02
4.539999999999998259e+00,2.600000000000000533e+00,6.796613263340273159e-01,2.316073027601532608e-01,8.873137090581936781e-02
4.599999999999997868e+00,2.600000000000000533e+00,6.306161087598673998e-01,2.627330653778654490e-01,1.066508258622671512e-01
4.659999999999997478e+00,2.600000000000000533e+00,5.786293283849218705e-01,2.946433598397972253e-01,1.267273117752809042e-01
4.719999999999997087e+00,2.600000000000000533e+00,5.248853312702124185e-01,3.263925771631191464e-01,1.487220915666684073e-01
4.779999999999996696e+00,2.600000000000000533e+00,4.707402134853681530e-01,3.569846696712228873e-01,1.722751168434088487e-01
4.839999999999996305e+00,2.600000000000000533e+00,4.175828032820640412e-01,3.854797662657736268e-01,1.969374304521622487e-01
4.899999999999995914e+00,2.600000000000000533e+00,3.666895274489831991e-01,4.110930404515358294e-01,2.222174320994809715e-01
4.959999999999995524e+00,2.600000000000000533e+00,3.191046306972601942e-01,4.332646668408228763e-01,2.476307024619169017e-01
5.019999999999995133e+00,2.600000000000000533e+00,2.755679711204217508e-01,4.516891620613273650e-01,2.727428668182509952e-01
5.079999999999994742e+00,2.600000000000000533e+00,2.364969809236562859e-01,4.663046925388350528e-01,2.971983265375086614e-01
5.139999999999994351e+00,2.600000000000000533e+00,2.020146517312279844e-01,4.772526860004402405e-01,3.207326622683316919e-01
5.199999999999993960e+00,2.600000000000000533e+00,1.720068548052118285e-01,4.848222787525188204e-01,3.431708664422694621e-01
5.259999999999993570e+00,2.600000000000000533e+00,1.461910455466610415e-01,4.893929891525883313e-01,3.644159653007506550e-01
5.319999999999993179e+00,2.600000000000000533e+00,1.241822515107260522e-01,4.913847934672224693e-01,3.844329550220516034e-01
5.379999999999992788e+00,2.600000000000000533e+00,1.055480085088544850e-01,4.912199870905259447e-01,4.032320044006195703e-01
5.439999999999992397e+00,2.600000000000000533e+00,8.984914389474438212e-02,4.892974362653637610e-01,4.208534198398918846e-01
5.499999999999992006e+00,2.600000000000000533e+00,7.666688822246106594e-02,4.859775807288619354e-01,4.373555310486769154e-01
5.559999999999991616e+00,2.600000000000000533e+00,6.561865123953838919e-02,4.815756430753683204e-01,4.528057056850932072e-01
5.619999999999991225e+00,2.600000000000000533e+00,5.636536370586686662e-02,4.763604752229548822e-01,4.672741610711781957e-01
5.679999999999990834e+00,2.600000000000000533e+00,4.861309716154983002e-02,4.705568860892886951e-01,4.808300167491614263e-01
5.739999999999990443e+00,2.600000000000000533e+00,4.211115390529165253e-02,4.643498415179885264e-01,4.935390045767200085e-01
5.799999999999990052e+00,2.600000000000000533e+00,3.664823420747534422e-02,4.578894399670226933e-01,5.054623258255019902e-01
5.859999999999989662e+00,2.600000000000000533e+00,3.204776973375127180e-02,4.512959773771268446e-01,5.166562528891218697e-01
5.919999999999989271e+00,2.600000000000000533e+00,2.816310781798318438e-02,4.446647112122763534e-01,5.271721809697405003e-01
5.979999999999988880e+00,2.600000000000000533e+00,2.487294110552629167e-02,4.380701323976652906e-01,5.370569264968083623e-01
6.039999999999988489e+00,2.600000000000000533e+00,2.207718226900792433e-02,4.315696781437057816e-01,5.463531395872863738e-01
6.099999999999988098e+00,2.600000000000000533e+00,1.969336040504981664e-02,4.252068907187015467e-01,5.550997488762485776e-01
6.159999999999987708e+00,2.600000000000000533e+00,1.765354295225477974e-02,4.190140649922272642e-01,5.633323920555179942e-01
6.219999999999987317e+00,2.600000000000000533e+00,1.590174761558043118e-02,4.130144440228775693e-01,5.710838083615420446e-01
6.279999999999986926e+00,2.600000000000000533e+00,1.439179052747996401e-02,4.072240259618356562e-01,5.783841835106844353e-01
6.339999999999986535e+00,2.600000000000000533e+00,1.308551125919680917e-02,4.016530428050537060e-01,5.852614459357494692e-01
6.399999999999986144e+00,2.600000000000000533e+00,1.195131676002387372e-02,3.963071655718781172e-01,5.917415176680980160e-01
6.459999999999985754e+00,2.600000000000000533e+00,1.096299134820789140e-02,3.911884833780249759e-01,5.978485252737671951e-01
6.519999999999985363e+00,2.600000000000000533e+00,1.009872639292906313e-02,3.862962967401622483e-01,6.036049768669087268e-01
6.579999999999984972e+00,2.600000000000000533e+00,9.340330103415095050e-03,3.816277588662753129e-01,6.090319110303095140e-01
6.639999999999984581e+00,2.600000000000000533e+00,8.672584236567325300e-03,3.771783928875169778e-01,6.141490228759157732e-01
6.699999999999984190e+00,2.600000000000000533e+00,8.082720249780368099e-03,3.729425080264397452e-01,6.189747717237797930e-01
6.759999999999983800e+00,2.600000000000000533e+00,7.559992361737579748e-03,3.689135335315620323e-01,6.235264741067003680e-01
6.819999999999983409e+00,2.600000000000000533e+00,7.095329151034971901e-03,3.650842857545682496e-01,6.278203850943967490e-01
6.879999999999983018e+00,2.600000000000000533e+00,6.681048785270439147e-03,3.614471809058566465e-01,6.318717703088728710e-01
6.939999999999982627e+00,2.600000000000000533e+00,6.310625818881652853e-03,3.579944036999882506e-01,6.356949704811299950e-01
6.999999999999982236e+00,2.600000000000000533e+00,5.978499818068167861e-03,3.547180402070428951e-01,6.393034599748889102e-01
7.059999999999981846e+00,2.600000000000000533e+00,5.679917952122295541e-03,3.516101816826336379e-01,6.427099003652440024e-01
7.119999999999981455e+00,2.600000000000000533e+00,5.410805209630417494e-03,3.486630048938615389e-01,6.459261898965080739e-01
7.179999999999981064e+00,2.600000000000000533e+00,5.167657121779198684e-03,3.458688334372114204e-01,6.489635094410093341e-01
7.239999999999980673e+00,2.600000000000000533e+00,4.947450859324958351e-03,3.432201837133116995e-01,6.518323654273633361e-01
7.299999999999980282e+00,2.600000000000000533e+00,4.747571360927935885e-03,3.407097985467171797e-01,6.545426300923549157e-01
7.359999999999979892e+00,2.600000000000000533e+00,4.565749786361043144e-03,3.383306708873364821e-01,6.571035793263023672e-01
7.419999999999979501e+00,2.600000000000000533e+00,4.400012099277054479e-03,3.360760595802185224e-01,6.595239283205044378e-01
7.479999999999979110e+00,2.600000000000000533e+00,4.248635995520898094e-03,3.339394988231220718e-01,6.618118651813571507e-01
7.539999999999978719e+00,2.600000000000000533e+00,4.110114724290872719e-03,3.319148026311544153e-01,6.639750826445547371e-01
7.599999999999978328e+00,2.600000000000000533e+00,3.983126616711694760e-03,3.299960653823709733e-01,6.660208080009174525e-01
7.659999999999977938e+00,2.600000000000000533e+00,3.866509352315728853e-03,3.281776593174303147e-01,6.679558313302540462e-01
7.719999999999977547e+00,2.600000000000000533e+00,3.759238168704143353e-03,3.264542297020514572e-01,6.697865321292444385e-01
7.779999999999977156e+00,2.600000000000000533e+00,3.660407361393684146e-03,3.248206882264324524e-01,6.715189044121738782e-01
7.839999999999976765e+00,2.600000000000000533e+00,3.569214536028331771e-03,3.232722051056012846e-01,6.731585803583703953e-01
4.299999999999999822e+00,2.640000000000000568e+00,8.556880800330531889e-01,1.117539290973753735e-01,3.255799086957142374e-02
4.359999999999999432e+00,2.640000000000000568e+00,8.280033517983717006e-01,1.314868574582591654e-01,4.050979074336927971e-02
4.419999999999999041e+00,2.640000000000000568e+00,7.958188332707540891e-01,1.539805231950570064e-01,5.020064353418908498e-02
4.479999999999998650e+00,2.640000000000000568e+00,7.589361393587565896e-01,1.792064712484148226e-01,6.185738939282860172e-02
4.539999999999998259e+00,2.640000000000000568e+00,7.173807578340398727e-01,2.069564167018228817e-01,7.566282546413737042e-02
4.599999999999997868e+00,2.640000000000000568e+00,6.714665259681337206e-01,2.368098624451912271e-01,9.172361158667506620e-02
4.659999999999997478e+00,2.640000000000000568e+00,6.218341225693946317e-01,2.681262008948990250e-01,1.100396765357062878e-01
4.719999999999997087e+00,2.640000000000000568e+00,5.694455181092646923e-01,3.000717502700298023e-01,1.304827316207055332e-01
4.779999999999996696e+00,2.640000000000000568e+00,5.155237572847110039e-01,3.316848918544036406e-01,1.527913508608852722e-01
4.839999999999996305e+00,2.640000000000000568e+00,4.614416911671467836e-01,3.619714105768201962e-01,1.765868982560331313e-01
4.899999999999995914e+00,2.640000000000000568e+00,4.085794993789760854e-01,3.900115353959793807e-01,2.014089652250445339e-01
4.959999999999995524e+00,2.640000000000000568e+00,3.581816874467880218e-01,4.150552013975569166e-01,2.267631111556551171e-01
5.019999999999995133e+00,2.640000000000000568e+00,3.112442027108456299e-01,4.365855417781410730e-01,2.521702555110134081e-01
5.079999999999994742e+00,2.640000000000000568e+00,2.684514856366043145e-01,4.543409690196510975e-01,2.772075453437446435e-01
5.139999999999994351e+00,2.640000000000000568e+00,2.301672619101594597e-01,4.682984147877398140e-01,3.015343233021008928e-01
5.199999999999993960e+00,2.640000000000000568e+00,1.964689269851254694e-01,4.786292272226462252e-01,3.249018457922283054e-01
5.259999999999993570e+00,2.640000000000000568e+00,1.672081071225633431e-01,4.856424076554464175e-01,3.471494852219902394e-01
5.319999999999993179e+00,2.640000000000000568e+00,1.420798130094285405e-01,4.897280059581687883e-01,3.681921810324025324e-01
5.379999999999992788e+00,2.640000000000000568e+00,1.206870110181785527e-01,4.913090129829574826e-01,3.880039759988639925e-01
5.439999999999992397e+00,2.640000000000000568e+00,1.025932575930355584e-01,4.908053836324333119e-01,4.066013587745310742e-01
5.499999999999992006e+00,2.640000000000000568e+00,8.736104292376126179e-02,4.886102961913535436e-01,4.240286608848851668e-01
5.559999999999991616e+00,2.640000000000000568e+00,7.457676246883712667e-02,4.850767648798591791e-01,4.403464726513036664e-01
5.619999999999991225e+00,2.640000000000000568e+00,6.386483064471128179e-02,4.805120045625054792e-01,4.556231647927832529e-01
5.679999999999990834e+00,2.640000000000000568e+00,5.489384954113478432e-02,4.751770259379954342e-01,4.699291245208698786e-01
5.739999999999990443e+00,2.640000000000000568e+00,4.737747240244555985e-02,4.692893947803854493e-01,4.833331328171688868e-01
5.799999999999990052e+00,2.640000000000000568e+00,4.107205478901741758e-02,4.630276391637115352e-01,4.959003060472709223e-01
5.859999999999989662e+00,2.640000000000000568e+00,3.577260535290686938e-02,4.565362866799680397e-01,5.076911079671251326e-01
5.919999999999989271e+00,2.640000000000000568e+00,3.130804750482569371e-02,4.499309040520582115e-01,5.187610484431161018e-01
5.979999999999988880e+00,2.640000000000000568e+00,2.753641898591355566e-02,4.433027899050816512e-01,5.291607911090048244e-01
6.039999999999988489e+00,2.640000000000000568e+00,2.434036406732020819e-02,4.367231556969231598e-01,5.389364802357565765e-01
6.099999999999988098e+00,2.640000000000000568e+00,2.162309222211426796e-02,4.302467435877680435e-01,5.481301641901176191e-01
6.159999999999987708e+00,2.640000000000000568e+00,1.930486407946600813e-02,4.239148950266877214e-01,5.567802408938463676e-01
6.219999999999987317e+00,2.640000000000000568e+00,1.731999954229009389e-02,4.177581170878269523e-01,5.649218833698829156e-01
6.279999999999986926e+00,2.640000000000000568e+00,1.561436801521059667e-02,4.117982073314920277e-01,5.725874246532973721e-01
6.339999999999986535e+00,2.640000000000000568e+00,1.414330515398646085e-02,4.060500004399664742e-01,5.798066944060471517e-01
6.399999999999986144e+00,2.640000000000000568e+00,1.286989650939076441e-02,4.005227963615364262e-01,5.866073071290727192e-01
6.459999999999985754e+00,2.640000000000000568e+00,1.176357074930225143e-02,3.952215234105188046e-01,5.930149058401789075e-01
6.519999999999985363e+00,2.640000000000000568e+00,1.079895058319388021e-02,3.901476825840791696e-01,5.990533668327269190e-01
6.579999999999984972e+00,2.640000000000000568e+00,9.954916157393356446e-03,3.853001122823504487e-01,6.047449715602561948e-01
6.639999999999984581e+00,2.640000000000000568e+00,9.213842447020958309e-03,3.806756061533240754e-01,6.101105513996548657e-01
6.699999999999984190e+00,2.640000000000000568e+00,8.560978472414703180e-03,3.762694111243462536e-01,6.151696104032389201e-01
6.759999999999983800e+00,2.640000000000000568e+00,7.983941758963353577e-03,3.720756278589455457e-01,6.199404303820912343e-01
6.819999999999983409e+00,2.640000000000000568e+00,7.472306265075261827e-03,3.680875318387382689e-01,6.244401618961864520e-01
6.879999999999983018e+00,2.640000000000000568e+00,7.017266046718880802e-03,3.642978299265629549e-01,6.286849040267182831e-01
6.939999999999982627e+00,2.640000000000000568e+00,6.611360279375477766e-03,3.606988645198871968e-01,6.326897752007373255e-01
6.999999999999982236e+00,2.640000000000000568e+00,6.248248008537281642e-03,3.572827751573482424e-01,6.364689768341145193e-01
7.059999999999981846e+00,2.640000000000000568e+00,5.922523239456720795e-03,3.540416256100160086e-01,6.400358511505273018e-01
7.119999999999981455e+00,2.640000000000000568e+00,5.629562791001190176e-03,3.509675029983135297e-01,6.434029342106852845e-01
7.179999999999981064e+00,2.640000000000000568e+00,5.365400802718550688e-03,3.480525942628935332e-01,6.465820049343879994e-01
7.239999999999980673e+00,2.640000000000000568e+00,5.126624963284633248e-03,3.452892443313055892e-01,6.495841307054097680e-01
7.299999999999980282e+00,2.640000000000000568e+00,4.910290476621961830e-03,3.426699995194548709e-01,6.524197100039231811e-01
7.359999999999979892e+00,2.640000000000000568e+00,4.713848543918368328e-03,3.401876390530331751e-01,6.550985124030483941e-01
7.419999999999979501e+00,2.640000000000000568e+00,4.535086752089315977e-03,3.378351970611932487e-01,6.576297161867173946e-01
7.479999999999979110e+00,2.640000000000000568e+00,4.372079251536388142e-03,3.356059769599942788e-01,6.600219437884693452e-01
7.539999999999978719e+00,2.640000000000000568e+00,4.223145002219688172e-03,3.334935597881957814e-01,6.622832952095846215e-01
7.599999999999978328e+00,2.640000000000000568e+00,4.086812686237575008e-03,3.314918077679328001e-01,6.644213795458296934e-01
7.659999999999977938e+00,2.640000000000000568e+00,3.961791142624591054e-03,3.295948641256447043e-01,6.664433447317306136e-01
7.719999999999977547e+00,2.640000000000000568e+00,3.846944388191281348e-03,3.277971500145918649e-01,6.683559055972168039e-01
7.779999999999977156e+00,2.640000000000000568e+00,3.741270456720297531e-03,3.260933592214836918e-01,6.701653703217960167e-01
7.839999999999976765e+00,2.640000000000000568e+00,3.643883425510929981e-03,3.244784512097255713e-01,6.718776653647633434e-01
4.299999999999999822e+00,2.680000000000000604e+00,8.754601790924223526e-01,9.740311393053288636e-02,2.713670697704471252e-02
4.359999999999999432e+00,2.680000000000000604e+00,8.512398058027853542e-01,1.149226801891488764e-01,3.383751400806575549e-02
4.419999999999999041e+00,2.680000000000000604e+00,8.228009812592828043e-01,1.351214324119534016e-01,4.207758632876373167e-02
4.479999999999998650e+00,2.680000000000000604e+00,7.898145820919558746e-01,1.580864630846679775e-01,5.209895482337603689e-02
4.539999999999998259e+00,2.680000000000000604e+00,7.521153879249055096e-01,1.837613864927495622e-01,6.412322558234498371e-02
